GEOID,gmfd_sd,gmfd_mad,gmfd_min
19107,0.00029999999999996696,0.041200000000000014,1.0
19109,0.13990000000000002,0.7994,0.9218
19111,0.013699999999999934,0.21709999999999996,0.9737
19113,0.0012999999999999678,0.005900000000000016,1.0
19115,0.0029000000000000137,0.24819999999999998,1.0
19117,0.0017999999999999128,0.5321,0.9829
19119,0.11669999999999991,0.17259999999999998,0.6890000000000001
19121,0.0005999999999999339,0.07389999999999997,1.0
19123,0.00029999999999996696,0.5549,1.0
19125,0.0,0.010499999999999954,0.9776
19127,0.0,0.06729999999999992,1.0
19129,0.366,0.7106,0.5306
19131,0.0,0.0695,1.0
19133,0.6342,0.39249999999999996,0.3628
19135,0.01079999999999992,0.9837,0.9440999999999999
19137,0.13939999999999997,0.4728,0.7994
19139,0.0005999999999999339,0.047599999999999976,1.0
19141,0.6912,0.9049,0.5567
19143,0.2522,0.07479999999999998,0.8464
19145,0.15679999999999994,0.3861,0.8604
19147,0.25159999999999993,0.5257000000000001,0.8967
19149,0.3658,0.43899999999999995,0.42689999999999995
19151,0.40889999999999993,0.3701,0.7099
19153,0.0,0.09499999999999997,0.9999
19155,0.4083,0.11449999999999994,0.6617999999999999
19157,0.0,0.044300000000000006,1.0
19159,0.016699999999999937,0.4928,0.9395
19161,0.5752999999999999,0.40969999999999995,0.3657
19163,0.0006999999999999229,0.0020000000000000018,1.0
19165,0.39490000000000003,0.03169999999999995,0.7159
19167,0.5095000000000001,0.5712999999999999,0.5078
19169,0.0,0.1371,1.0
19171,0.0,0.22449999999999992,1.0
19173,0.038899999999999935,0.38239999999999996,0.8212
19175,0.008199999999999985,0.41700000000000004,0.997
19177,0.0014999999999999458,0.0927,0.9719
19179,0.0019000000000000128,0.7133,0.9938
19181,0.0,0.03479999999999994,0.9994
19183,0.021599999999999953,0.19330000000000003,0.9541
19185,0.056499999999999995,0.96,0.8864
19187,0.09860000000000002,0.8432999999999999,0.9129
19189,0.2808999999999999,0.6159,0.7298
19191,0.0010000000000000009,0.03169999999999995,1.0
19193,0.5226999999999999,0.4989,0.4073
19195,0.07850000000000001,0.4365,0.8246
19197,0.1169,0.995,0.9124
20001,0.8944,0.9158,0.9065
20003,0.24229999999999996,0.28279999999999994,0.9813
20005,0.2653,0.24949999999999994,0.8657
20007,1.0,0.9761,0.01100000000000001
20009,0.838,0.4978,0.39490000000000003
20011,0.5664,0.6627000000000001,0.9898
20013,0.39259999999999995,0.6383,0.7964
20015,0.7863,0.6583,0.862
20017,0.2914,0.7925,0.9958
20019,0.7896,0.5602,0.735
20021,0.9649,0.9171,0.6301
20023,0.14439999999999997,0.0706,0.756
20025,0.9988,0.9043,0.04930000000000001
20027,0.6508,0.5938,0.5751999999999999
20029,0.4204,0.3822,0.7392000000000001
20031,0.21229999999999993,0.3224,0.9854
20033,0.999,1.0,0.132
20035,0.9439,0.9295,0.7269
20037,0.8388,0.7853,0.9311
20039,0.8160000000000001,0.6133,0.7258
20041,0.8867,0.8576,0.5314
20043,0.35309999999999997,0.5654,0.7953
20045,0.19289999999999996,0.09029999999999994,0.8865
20047,1.0,0.9483,0.006900000000000017
20049,0.9788,0.7954,0.6961999999999999
20051,0.5584,0.3043,0.5931
20053,0.7672,0.6281,0.7203999999999999
20055,0.9994,0.9068,0.021399999999999975
20057,0.05840000000000001,0.06729999999999992,0.8443
20059,0.33240000000000003,0.4719,0.9085
20061,0.46029999999999993,0.7522,0.8766
20063,0.8118,0.7452,0.17679999999999996
20065,0.8005,0.908,0.7491
20067,0.9769,0.7261,0.04239999999999999
20069,0.7146,0.3802,0.38149999999999995
20071,0.9808,0.8424,0.25859999999999994
20073,0.6496999999999999,0.8112,0.903
20075,0.3448,0.2821,0.5453
20077,0.9865,0.9997,0.16699999999999993
20079,0.96,0.999,0.272
20081,0.7157,0.29399999999999993,0.3768
20083,0.1673,0.16610000000000003,0.5967
20085,0.13139999999999996,0.10119999999999996,0.901
20087,0.1634,0.08629999999999993,0.9065
20089,0.7946,0.9901,0.5219
20091,0.34009999999999996,0.3639,0.9055
20093,0.14259999999999995,0.08009999999999995,0.8064
20095,0.9987,0.9978,0.17049999999999998
20097,0.9999,0.9979,0.014000000000000012
20099,0.7958000000000001,0.8175,0.8378
20101,0.8654,0.8758,0.5211
20103,0.26459999999999995,0.10809999999999997,0.8268
20105,0.8852,0.9498,0.24270000000000003
20107,0.38780000000000003,0.6542,0.9964
20109,0.9241,0.4887,0.17320000000000002
20111,0.06040000000000001,0.10670000000000002,0.9854
20113,0.24270000000000003,0.46029999999999993,0.9400999999999999
20115,0.7945,0.9709,0.9023
20117,0.3929,0.1895,0.7533
20119,0.7352000000000001,0.2318,0.5703
20121,0.3778,0.49859999999999993,0.9487
20123,0.6597999999999999,0.36349999999999993,0.5640000000000001
20125,0.6212,0.7082999999999999,0.832
20127,0.42189999999999994,0.6796,0.9846
20129,0.9979,0.7079,0.01979999999999993
20131,0.2358,0.21950000000000003,0.8057
20133,0.7392000000000001,0.8542000000000001,0.9852
20135,0.8185,0.6234999999999999,0.46950000000000003
20137,0.9254,0.5346,0.9709
20139,0.08429999999999993,0.14139999999999997,0.9929
20141,0.37629999999999997,0.5648,0.7396
20143,0.864,0.7639,0.6241
20145,0.7553,0.2714,0.2964
20147,0.871,0.9287,0.5485
20149,0.33409999999999995,0.017299999999999982,0.7804
20151,0.9997,0.9972,0.10849999999999993
20153,0.9354,0.8291999999999999,0.4115
20155,0.9971,0.9936,0.025399999999999978
20157,0.2218,0.02859999999999996,0.7924
20159,0.9007,0.6965,0.2993
20161,0.4928,0.38280000000000003,0.8295
20163,0.9095,0.9972,0.21909999999999996
20165,0.6051,0.17079999999999995,0.3587
20167,0.8174,0.48660000000000003,0.27859999999999996
20169,0.5869,0.5238,0.853
20171,0.9236,0.9117999999999999,0.12480000000000002
20173,0.9921,0.9979,0.31220000000000003
20175,0.0031999999999999806,0.15469999999999995,0.9977
20177,0.23119999999999996,0.10209999999999997,0.9276
20179,0.9876,0.9852,0.5303
20181,0.6831,0.5992,0.27149999999999996
20183,0.7971,0.5185,0.20950000000000002
20185,0.992,0.986,0.0978
20187,0.9712,0.8795999999999999,0.1683
20189,0.47109999999999996,0.18799999999999994,0.5717
20191,0.9918,0.9651,0.19640000000000002
20193,0.8404,0.46740000000000004,0.11319999999999997
20195,0.789,0.7827,0.18669999999999998
20197,0.4425,0.12009999999999998,0.7569
20199,0.6864,0.5742,0.4821
20201,0.4132,0.4796,0.5876
20203,0.9565,0.8435,0.13849999999999996
20205,0.7843,0.5688,0.8492999999999999
20207,0.6052,0.8027,0.9413
20209,0.47729999999999995,0.40290000000000004,0.8286
21001,0.8644000000000001,0.6267,0.18199999999999994
21003,0.9128,0.8934,0.1431
21005,0.5848,0.30079999999999996,0.5450999999999999
21007,0.8073,0.9794,0.7101
21009,0.9328,0.7944,0.15000000000000002
21011,0.5526,0.43589999999999995,0.47909999999999997
21015,0.33129999999999993,0.7803,0.6958
21017,0.6407,0.5589999999999999,0.4235
21019,0.9991,0.9523,0.012499999999999956
21021,0.9108,0.8822,0.14129999999999998
21023,0.5370999999999999,0.5776,0.7676000000000001
21025,0.9956,0.9669,0.05149999999999999
21027,0.6832,0.41059999999999997,0.38480000000000003
21029,0.5989,0.40159999999999996,0.5919
21031,0.6524,0.42379999999999995,0.6835
21033,0.8878,0.9768,0.3164
21035,0.8991,0.9147,0.6144000000000001
21037,0.46799999999999997,0.655,0.6418999999999999
21039,0.905,0.9936,0.6689
21041,0.3237,0.5422,0.6063000000000001
21043,0.9652,0.619,0.14339999999999997
21045,0.913,0.8074,0.15539999999999998
21047,0.8972,0.9962,0.20540000000000003
21049,0.7979,0.6,0.35819999999999996
21051,0.7176,0.6924,0.3256
21053,0.8741,0.9454,0.3247
21055,0.8591,0.9704,0.488
21057,0.897,0.925,0.35729999999999995
21059,0.43789999999999996,0.16820000000000002,0.3045
21061,0.9503,0.3156,0.17049999999999998
21063,0.45609999999999995,0.6301,0.38680000000000003
21065,0.9954,0.9818,0.01859999999999995
21067,0.7171000000000001,0.567,0.39339999999999997
21069,0.5650999999999999,0.7363999999999999,0.4324
21071,0.9963,0.9107,0.05359999999999998
21073,0.5545,0.25149999999999995,0.5323
21075,0.877,0.9673,0.6065
21077,0.6007,0.3238,0.4585
21079,0.6597,0.8078,0.352
21081,0.2985,0.44079999999999997,0.7021
21083,0.9152,0.9621999999999999,0.6159
21085,0.9387,0.5502,0.1693
21087,0.9267,0.6764,0.20750000000000002
21089,0.967,0.8716,0.17299999999999993
21091,0.32009999999999994,0.47019999999999995,0.6326
21093,0.825,0.4909,0.2642
21097,0.6921999999999999,0.4769,0.3429
21099,0.9494,0.44719999999999993,0.21829999999999994
21101,0.36519999999999997,0.14539999999999997,0.6865
21103,0.47439999999999993,0.5901000000000001,0.5823
21105,0.9168,0.9802,0.6289
21107,0.6823,0.6573,0.5298
21109,0.7461,0.7761,0.34739999999999993
21111,0.6881999999999999,0.44430000000000003,0.38649999999999995
21113,0.7291,0.5064,0.3285
21115,0.9019,0.9195,0.1261
21117,0.2657999999999999,0.35660000000000003,0.7542
21119,0.9648,0.7739,0.059799999999999964
21121,0.8672,0.24880000000000002,0.18059999999999998
21123,0.8813,0.5062,0.27859999999999996
21125,0.9017,0.6346,0.21189999999999998
21127,0.7899,0.7589,0.3919
21129,0.8202,0.8439,0.34539999999999993
21135,0.994,0.6032,0.033299999999999996
21137,0.8434,0.5654,0.20789999999999997
21139,0.9356,0.9845,0.4091
21141,0.898,0.8271,0.22009999999999996
21143,0.815,0.9877,0.5021
21145,0.8543000000000001,0.9885,0.7512
21147,0.9087,0.6744,0.12759999999999994
21149,0.47409999999999997,0.12059999999999993,0.4899
21151,0.9122,0.7967,0.1774
21153,0.7753,0.5241,0.34719999999999995
21155,0.8636,0.7033,0.28869999999999996
21157,0.9093,0.8792,0.577
21161,0.9082,0.5336,0.133
21163,0.7604,0.4385,0.25239999999999996
21165,0.9694,0.9152,0.11739999999999995
21167,0.6828000000000001,0.32330000000000003,0.36239999999999994
21169,0.933,0.9017,0.32699999999999996
21171,0.9616,0.9255,0.28859999999999997
21173,0.7882,0.7554,0.3993
21175,0.6944,0.7189,0.2733
21177,0.9613,0.8663000000000001,0.1915
21179,0.6970000000000001,0.3853,0.5085
21181,0.7819,0.44909999999999994,0.3327
21183,0.8237,0.253,0.2602
21185,0.6191,0.4244,0.4456
21187,0.6906,0.27149999999999996,0.36129999999999995
21189,0.9400999999999999,0.9315,0.24409999999999998
21191,0.40549999999999997,0.24769999999999992,0.6840999999999999
21197,0.8562000000000001,0.7121,0.38869999999999993
21199,0.7741,0.5537,0.18589999999999995
21201,0.4788,0.33099999999999996,0.6523
21203,0.9778,0.7161,0.09149999999999991
21205,0.8331999999999999,0.7666999999999999,0.49639999999999995
21207,0.9107,0.6424,0.2944
21209,0.5740000000000001,0.32999999999999996,0.4466
21211,0.5581,0.6161,0.5191
21213,0.8892,0.8987,0.35229999999999995
21215,0.7374,0.30069999999999997,0.49129999999999996
21217,0.9107,0.6538999999999999,0.15079999999999993
21219,0.9264,0.7156,0.22109999999999996
21221,0.8238,0.868,0.4184
21223,0.517,0.8115,0.6412
21225,0.478,0.25029999999999997,0.6993
21227,0.8889,0.6695,0.21809999999999996
21229,0.7784,0.5395,0.39349999999999996
21231,0.8385,0.8123,0.27879999999999994
21233,0.5102,0.30789999999999995,0.719
21235,0.9306,0.9314,0.2801
21237,0.6743,0.30779999999999996,0.38780000000000003
21239,0.5844,0.19879999999999998,0.5296000000000001
22001,0.9108,0.7027,0.1511
22003,0.9778,0.7415,0.1845
22005,0.9973,0.9314,0.04269999999999996
22009,0.9964,0.9276,0.1371
22011,0.8716,0.9732,0.1543
22013,0.8482000000000001,0.7972,0.41589999999999994
22015,0.9515,0.538,0.18209999999999993
22017,0.9668,0.7284999999999999,0.17149999999999999
22021,0.9927,0.6581,0.03199999999999992
22025,0.9897,0.8815999999999999,0.19440000000000002
22027,0.953,0.9002,0.10619999999999996
22029,0.9942,0.8831,0.12819999999999998
22031,0.8141,0.4485,0.010399999999999965
22033,0.9913,0.9868,0.1552
22035,0.43809999999999993,0.6755,0.8799
22037,0.9513,0.8452999999999999,0.4284
22039,0.9838,0.7867,0.09529999999999994
22041,0.9707,0.9627,0.37139999999999995
22043,0.9874,0.8578,0.17149999999999999
22045,0.9999,1.0,0.008399999999999963
22047,0.9993,0.9808,0.08009999999999995
22055,0.9412,0.8779,0.11959999999999993
22057,0.7633,0.4989,0.6051
22063,0.9962,0.9608,0.056599999999999984
22065,0.7902,0.7643,0.6235999999999999
22067,0.9508,0.9128,0.24059999999999993
22069,0.9842,0.9849,0.19929999999999992
22073,0.9815,0.745,0.24139999999999995
22077,0.9891,0.6631,0.16259999999999997
22079,0.9969,0.8879,0.029999999999999916
22081,0.8648,0.3519,0.40959999999999996
22083,0.9492,0.5949,0.4034
22091,0.9938,0.9158,0.14559999999999995
22097,0.9991,0.9303,0.013299999999999979
22099,0.9942,0.9938,0.07519999999999993
22103,0.9637,0.7051000000000001,0.18319999999999992
22105,0.9420999999999999,0.9068,0.663
22107,0.8947,0.958,0.4226
22111,0.9921,0.8443,0.060799999999999965
22113,0.8923,0.6053999999999999,0.3951
22117,0.979,0.9677,0.43689999999999996
22121,0.9984,0.9742999999999999,0.03469999999999995
22123,0.9211,0.9279999999999999,0.2862
22125,0.9486,0.8833,0.28869999999999996
24001,0.3208,0.4082,0.6233
24003,0.257,0.20689999999999997,0.4979
24005,0.10939999999999994,0.32299999999999995,0.5760000000000001
24009,0.10289999999999999,0.2269,0.36539999999999995
24011,0.12449999999999994,0.14469999999999994,0.5252
24013,0.06889999999999996,0.48719999999999997,0.8555
24015,0.2622,0.2509,0.39339999999999997
24017,0.19689999999999996,0.1573,0.34650000000000003
24019,0.6127,0.6435,0.22829999999999995
24021,0.11759999999999993,0.30389999999999995,0.8486
24023,0.10099999999999998,0.010000000000000009,0.8859
24025,0.1854,0.32999999999999996,0.48009999999999997
24027,0.11959999999999993,0.29469999999999996,0.7355
24029,0.23099999999999998,0.26569999999999994,0.44630000000000003
24031,0.12949999999999995,0.6593,0.7567
24033,0.2037,0.07229999999999992,0.49060000000000004
24035,0.21319999999999995,0.17420000000000002,0.40759999999999996
24037,0.3103,0.2647999999999999,0.29179999999999995
24039,0.43799999999999994,0.5922000000000001,0.258
24041,0.4468,0.5313,0.3429
24043,0.07569999999999999,0.043200000000000016,0.8793
24045,0.2531,0.48539999999999994,0.2924
24047,0.4618,0.41979999999999995,0.2558
26001,0.808,0.8894,0.013899999999999912
26005,0.005599999999999938,0.32330000000000003,0.9819
26007,0.6658,0.4343,0.3873
26009,0.6087,0.33119999999999994,0.6324000000000001
26011,0.9221,0.964,0.20599999999999996
26015,0.026599999999999957,0.40679999999999994,0.9619
26017,0.25249999999999995,0.5505,0.3711
26019,0.8483,0.9346,0.24049999999999994
26021,0.013899999999999912,0.11959999999999993,0.9788
26023,0.012499999999999956,0.6504,1.0
26025,0.06769999999999998,0.6663,0.9994
26027,0.5357000000000001,0.838,0.9427
26029,0.4172,0.7493000000000001,0.9974
26031,0.4545,0.9435,0.6961999999999999
26035,0.6982999999999999,0.7222999999999999,0.6576
26037,0.12249999999999994,0.13769999999999993,0.8572
26041,0.8966,0.9822,0.27369999999999994
26043,0.8140000000000001,0.9407,0.46640000000000004
26045,0.0029000000000000137,0.06709999999999994,0.997
26047,0.6766,0.7251000000000001,0.7615000000000001
26049,0.024899999999999922,0.17759999999999998,0.8664000000000001
26051,0.9536,0.9334,0.22929999999999995
26055,0.03499999999999992,0.5145,0.9985
26057,0.37639999999999996,0.2762,0.6797
26059,0.01200000000000001,0.9682,1.0
26063,0.8417,0.7555000000000001,0.133
26065,0.0007999999999999119,0.14259999999999995,0.9999
26067,0.11409999999999998,0.13590000000000002,0.9149
26069,0.6663,0.389,0.49570000000000003
26073,0.4385,0.5591999999999999,0.7218
26075,0.008599999999999941,0.6087,1.0
26077,0.8506,0.7706999999999999,0.8112
26079,0.38,0.7921,0.7067
26081,0.18289999999999995,0.29910000000000003,0.8444
26085,0.09509999999999996,0.4062,0.8721
26087,0.3631,0.9994,0.6101
26089,9.999999999998899e-05,0.008000000000000007,0.9537
26091,0.026100000000000012,0.2581,0.9999
26093,0.0021999999999999797,0.5591999999999999,0.9981
26099,0.05349999999999999,0.8961,0.9248
26101,0.3681,0.6248,0.7017
26105,0.5116,0.671,0.7071000000000001
26107,0.5701,0.8601,0.7917000000000001
26109,0.872,0.9308,0.39549999999999996
26111,0.6652,0.5691999999999999,0.32530000000000003
26113,0.6573,0.3509,0.5108999999999999
26115,0.20089999999999997,0.16449999999999998,0.9288
26117,0.36829999999999996,0.6135999999999999,0.6162
26119,0.9578,0.8778,0.016100000000000003
26121,0.6188,0.9108,0.34029999999999994
26123,0.4444,0.8674999999999999,0.5785
26125,0.09739999999999993,0.8964,0.8183
26127,0.3478,0.381,0.5862
26129,0.3062,0.44179999999999997,0.5209999999999999
26133,0.7177,0.6667000000000001,0.47729999999999995
26135,0.0,0.0,1.0
26137,0.9693,0.9514,0.014599999999999946
26139,0.13219999999999998,0.6245,0.8214
26141,0.776,0.29159999999999997,0.7334
26145,0.7047,0.6752,0.23329999999999995
26147,0.12329999999999997,0.8805,0.7981
26149,0.7529,0.8827,0.42410000000000003
26151,0.6152,0.9688,0.24409999999999998
26155,0.00019999999999997797,0.04809999999999992,1.0
26157,0.6438999999999999,0.40069999999999995,0.18930000000000002
26159,0.04379999999999995,0.2146,0.9561999999999999
26161,0.29369999999999996,0.3003,0.6743
26163,0.050899999999999945,0.6254,0.9997
26165,0.009699999999999931,0.22960000000000003,0.9926
27001,0.2551,0.35429999999999995,0.8341000000000001
27003,0.0006999999999999229,0.11929999999999996,1.0
27005,0.731,0.48150000000000004,0.2983
27007,0.5685,0.21960000000000002,0.41700000000000004
27009,0.5550999999999999,0.6846,0.5281
27011,0.14179999999999993,0.04809999999999992,0.8664000000000001
27013,0.0017999999999999128,0.20499999999999996,0.9966
27015,0.13859999999999995,0.12929999999999997,0.8553999999999999
27017,0.9819,0.8887,0.1774
27019,0.0006999999999999229,0.0363,1.0
27021,0.546,0.5327999999999999,0.14189999999999992
27023,0.03820000000000001,0.24280000000000002,0.8248
27025,0.0006999999999999229,0.20739999999999992,1.0
27027,0.8133,0.2632,0.27369999999999994
27029,0.4888,0.36060000000000003,0.33999999999999997
27033,0.6512,0.8161,0.6348
27035,0.006399999999999961,0.055199999999999916,0.9883
27037,0.0009000000000000119,0.017100000000000004,1.0
27039,0.04749999999999999,0.13059999999999994,0.8244
27041,0.35150000000000003,0.39149999999999996,0.5728
27043,0.054300000000000015,0.4054,0.9997
27045,0.006000000000000005,0.2667999999999999,0.9947
27047,0.008099999999999996,0.37439999999999996,1.0
27049,0.0040000000000000036,0.3215,0.9697
27051,0.4494,0.09670000000000001,0.4528
27053,0.0012999999999999678,0.2248,1.0
27055,0.0685,0.3961,0.9438
27057,0.5697,0.5690999999999999,0.2378
27059,0.010599999999999943,0.10570000000000002,0.9597
27061,0.15459999999999996,0.22429999999999994,0.9072
27063,0.5773999999999999,0.7549,0.7295
27065,0.020199999999999996,0.021100000000000008,0.9015
27067,0.4095,0.3055,0.6078
27069,0.242,0.4546,0.5897
27073,0.009299999999999975,0.04189999999999994,0.999
27079,0.0,0.08219999999999994,1.0
27081,0.21439999999999992,0.38769999999999993,0.7134
27083,0.08099999999999996,0.38159999999999994,0.8028
27085,0.08979999999999999,0.059599999999999986,0.7862
27087,0.8224,0.3076,0.12439999999999996
27089,0.40149999999999997,0.7839,0.4105
27091,0.3841,0.7797000000000001,0.7939
27093,0.17289999999999994,0.4275,0.8904
27095,0.024799999999999933,0.9008,0.979
27097,0.1965,0.6898,0.8230999999999999
27099,0.0016999999999999238,0.058599999999999985,0.9995
27101,0.3238,0.2702,0.7826
27103,0.00019999999999997797,0.03809999999999991,1.0
27105,0.31909999999999994,0.6211,0.8039000000000001
27107,0.8793,0.5004,0.19840000000000002
27109,0.0021999999999999797,0.4998,0.9984
27111,0.536,0.36019999999999996,0.5728
27113,0.28659999999999997,0.5721,0.8499
27115,0.0,0.09770000000000001,1.0
27117,0.0676,0.5509,0.896
27119,0.19289999999999996,0.6597999999999999,0.7037
27121,0.28669999999999995,0.2923,0.5666
27123,0.3277,0.3195,0.6286
27125,0.3183,0.6915,0.777
27127,0.34829999999999994,0.49729999999999996,0.5847
27129,0.15639999999999998,0.3016,0.8094
27131,0.005699999999999927,0.1865,1.0
27133,0.06599999999999995,0.25429999999999997,0.8343
27135,0.0928,0.027200000000000002,0.7275
27139,0.006599999999999939,0.08239999999999992,0.9799
27141,0.0029000000000000137,0.1572,0.9669
27143,0.021599999999999953,0.1139,0.9251
27145,0.04599999999999993,0.13590000000000002,0.9365
27147,0.04949999999999999,0.11270000000000002,0.9360999999999999
27149,0.2983,0.46919999999999995,0.6761999999999999
27151,0.22049999999999992,0.23299999999999998,0.6025
27153,0.633,0.027999999999999914,0.06579999999999997
27155,0.1259,0.05469999999999997,0.8455
27157,0.033399999999999985,0.48029999999999995,0.9513
27159,0.22509999999999997,0.05679999999999996,0.5054
27161,0.0037999999999999146,0.621,0.9902
27163,0.0,0.0027999999999999137,1.0
27165,0.19289999999999996,0.5186,0.7611
27167,0.4252,0.6314,0.6435
27169,0.04530000000000001,0.3023,0.9555
27171,0.0010999999999999899,0.17909999999999993,1.0
27173,0.021499999999999964,0.10570000000000002,0.8388
28001,0.9849,0.7875,0.272
28003,0.2593,0.9283,0.9941
28005,0.903,0.5576,0.6940999999999999
28007,0.4101,0.12659999999999993,0.8117
28009,0.719,0.945,0.8642
28011,0.995,0.9103,0.03159999999999996
28013,0.49570000000000003,0.41100000000000003,0.8495
28015,0.8474,0.4324,0.5158
28017,0.4669,0.6199,0.8240000000000001
28019,0.6976,0.29669999999999996,0.5038
28021,0.9762,0.898,0.31709999999999994
28023,0.6125,0.48050000000000004,0.517
28025,0.2573,0.4467,0.9213
28027,0.9967,0.667,0.00869999999999993
28029,0.7948,0.2521,0.645
28031,0.9624,0.5803,0.03059999999999996
28033,0.9104,0.6972,0.7261
28035,0.9279,0.4376,0.05109999999999992
28037,0.948,0.4363,0.40900000000000003
28039,0.9971,0.9103,0.03249999999999997
28041,0.9658,0.7816,0.4599
28043,0.36039999999999994,0.3849,0.8452999999999999
28045,0.9445,0.8075,0.3669
28047,0.9993,0.9884,0.03720000000000001
28049,0.9222,0.40449999999999997,0.5199
28051,0.12949999999999995,0.10739999999999994,0.9519
28053,0.9405,0.9242,0.49129999999999996
28055,0.3669,0.37170000000000003,0.7488
28057,0.27190000000000003,0.8384,0.9583
28059,0.9987,0.9774,0.03649999999999998
28061,0.9604,0.5114,0.06130000000000002
28063,0.98,0.6638999999999999,0.3043
28065,0.9851,0.7835,0.022699999999999942
28067,0.958,0.49119999999999997,0.20379999999999998
28069,0.8869,0.8643000000000001,0.30799999999999994
28071,0.9381,0.9213,0.3042
28073,0.9702,0.6747000000000001,0.27049999999999996
28075,0.663,0.5816,0.5033
28077,0.9722,0.7978000000000001,0.06469999999999998
28079,0.9389,0.7714,0.23659999999999992
28081,0.5304,0.7876,0.8912
28083,0.9501,0.7505999999999999,0.4466
28085,0.606,0.42889999999999995,0.8382000000000001
28087,0.8593999999999999,0.5987,0.27549999999999997
28089,0.30899999999999994,0.19889999999999997,0.9316
28091,0.8635,0.484,0.6972
28093,0.6471,0.8639,0.9007
28095,0.4041,0.31779999999999997,0.8975
28097,0.09429999999999994,0.034399999999999986,0.9976
28099,0.8887,0.733,0.24670000000000003
28101,0.9358,0.723,0.09219999999999995
28103,0.6123000000000001,0.45940000000000003,0.5726
28105,0.4907,0.2931,0.8222
28107,0.7162,0.7802,0.6608
28109,0.9711,0.8716,0.5513
28111,0.9301,0.4837,0.27049999999999996
28113,0.9516,0.6413,0.28579999999999994
28115,0.5531999999999999,0.6343,0.7778
28117,0.6008,0.9363,0.8559
28119,0.9578,0.7409,0.09949999999999992
28121,0.6532,0.3648,0.7888
28123,0.7136,0.41889999999999994,0.5408999999999999
28125,0.8544,0.9761,0.46919999999999995
28127,0.903,0.2549,0.27479999999999993
28129,0.8403,0.42579999999999996,0.4435
28131,0.9942,0.8889,0.17199999999999993
28133,0.5655,0.7494000000000001,0.8068
28135,0.7731,0.47329999999999994,0.6537999999999999
28137,0.8517,0.8706,0.7323999999999999
28139,0.5158,0.9356,0.9525
28141,0.39549999999999996,0.7907,0.9478
28143,0.9728,0.7772,0.31509999999999994
28145,0.3801,0.8658,0.9935
28147,0.8737,0.6262,0.612
28149,0.6128,0.9259999999999999,0.5917
28151,0.9552,0.5572999999999999,0.1765
28153,0.9734,0.5549999999999999,0.14749999999999996
28155,0.4403,0.11719999999999997,0.944
28157,0.9828,0.7715,0.3154
28159,0.8200000000000001,0.4839,0.32219999999999993
28161,0.05989999999999995,0.5934999999999999,0.9998
28163,0.7649,0.6326,0.7035
29001,0.012899999999999912,0.29369999999999996,0.9832
29003,0.10849999999999993,0.38549999999999995,0.8432999999999999
29005,0.23449999999999993,0.3476,0.9309
29007,0.2903,0.9319999999999999,0.8853
29009,0.7651,0.9756,0.9465
29011,0.6800999999999999,0.8071,0.9505
29013,0.23719999999999997,0.35929999999999995,0.9995
29015,0.2522,0.6002000000000001,1.0
29017,0.8196,0.9838,0.8207
29019,0.2502,0.9081,0.9886
29021,0.28059999999999996,0.19809999999999994,0.829
29023,0.6106,0.7422,0.8728
29025,0.21039999999999992,0.8337,0.9246
29027,0.3235,0.9256,0.949
29029,0.4989,0.7993,0.9999
29031,0.7758,0.9789,0.7094
29033,0.1995,0.8604,0.9948
29035,0.6231,0.8676,0.9338
29037,0.25049999999999994,0.23060000000000003,0.9754
29039,0.5931,0.9853,0.9613
29041,0.13939999999999997,0.5253,0.9993
29043,0.8170999999999999,0.9652,0.9529
29045,0.006099999999999994,0.1703,0.9738
29047,0.3176,0.2339,0.902
29049,0.2649,0.4,0.8847
29051,0.17399999999999993,0.6351,0.9998
29053,0.3161999999999999,0.7896,1.0
29055,0.8474,0.9236,0.8007
29057,0.6899,0.9059,0.9561999999999999
29059,0.753,0.9737,0.9593
29061,0.08189999999999997,0.7878000000000001,0.8931
29063,0.10239999999999994,0.5015000000000001,0.892
29065,0.9696,0.9762,0.7955
29067,0.9053,0.8717,0.8449
29069,0.7632,0.9783,0.6745
29071,0.4848,0.9315,0.8381000000000001
29073,0.45829999999999993,0.8089999999999999,0.8947
29075,0.04069999999999996,0.397,0.8089
29077,0.8054,0.9722,0.8974
29079,0.027599999999999958,0.7533,0.9138999999999999
29081,0.008900000000000019,0.3337,0.8938
29083,0.26949999999999996,0.49849999999999994,1.0
29085,0.6772,0.7827999999999999,0.986
29087,0.1532,0.29379999999999995,0.7395
29089,0.3087,0.8141,0.9984
29091,0.9051,0.9791,0.9374
29093,0.9245,0.9914,0.8618
29095,0.3618,0.5256000000000001,0.9335
29097,0.6960999999999999,0.7793,0.9169
29099,0.7079,0.9581,0.8130999999999999
29101,0.40769999999999995,0.44919999999999993,0.9691
29103,0.04399999999999993,0.3153,0.9192
29105,0.4951,0.8986,0.9958
29107,0.4376,0.5776,0.9537
29109,0.6436999999999999,0.9443,0.9407
29111,0.04249999999999998,0.42479999999999996,0.9343
29113,0.16969999999999996,0.8856999999999999,0.8098
29115,0.02639999999999998,0.6922999999999999,0.9991
29117,0.09099999999999997,0.7771,0.9667
29119,0.6933,0.5052,0.8789
29121,0.0816,0.17320000000000002,0.8842
29123,0.5327999999999999,0.9172,0.9405
29125,0.5122,0.9413,0.9977
29127,0.12649999999999995,0.5238,0.8751
29129,0.0041999999999999815,0.281,0.9193
