GEOID,gmfd_sd,gmfd_mad,gmfd_min
19195,1.0,1.0,0.026799999999999935
19197,0.9861,1.0,0.7032
20001,1.0,0.9997,0.1049
20003,1.0,0.9979,0.10359999999999991
20005,1.0,0.993,0.04189999999999994
20007,1.0,0.9991,0.0029000000000000137
20009,1.0,0.9982,0.03189999999999993
20011,1.0,0.9983,0.18069999999999997
20013,1.0,0.9986,0.031299999999999994
20015,0.9983,0.953,0.33529999999999993
20017,1.0,1.0,0.15349999999999997
20019,1.0,0.9979,0.04169999999999996
20021,1.0,0.9972,0.16479999999999995
20023,0.9997,0.9336,0.052099999999999924
20025,1.0,1.0,0.00019999999999997797
20027,0.9967,0.9712,0.15859999999999996
20029,0.9977,0.9793,0.1512
20031,1.0,0.9968,0.12559999999999993
20033,1.0,1.0,0.008399999999999963
20035,1.0,0.9976,0.06899999999999995
20037,0.9999,0.9989,0.16259999999999997
20039,0.5933999999999999,0.1492,0.4888
20041,0.9983,0.9828,0.15879999999999994
20043,1.0,0.9996,0.019000000000000017
20045,1.0,0.9884,0.07219999999999993
20047,1.0,1.0,0.0
20049,1.0,0.9882,0.07599999999999996
20051,1.0,0.9964,0.03799999999999992
20053,0.9998,0.972,0.1321
20055,1.0,1.0,0.0
20057,0.9984,0.9227,0.11239999999999994
20059,0.9999,0.9986,0.10270000000000001
20061,0.9996,0.9938,0.2136
20063,1.0,0.9984,0.012499999999999956
20065,0.9996,0.9985,0.12719999999999998
20067,0.9998,0.8477,0.007499999999999951
20069,0.9987,0.8144,0.03979999999999995
20071,1.0,0.9996,0.01100000000000001
20073,0.9999,0.9958,0.29710000000000003
20075,1.0,1.0,0.0006999999999999229
20077,0.9999,0.9999,0.027799999999999936
20079,0.9962,0.9998,0.0807
20081,0.9999,0.8969,0.053300000000000014
20083,0.9962,0.9287,0.10359999999999991
20085,1.0,0.99,0.07450000000000001
20087,1.0,0.9847,0.07329999999999992
20089,0.9999,1.0,0.10049999999999992
20091,1.0,0.9994,0.038799999999999946
20093,0.9997,0.9400999999999999,0.09749999999999992
20095,0.9996,0.9984,0.04799999999999993
20097,1.0,1.0,0.0004999999999999449
20099,1.0,0.9994,0.19379999999999997
20101,0.9997,0.9893,0.09399999999999997
20103,1.0,0.9881,0.04379999999999995
20105,0.9668,0.9254,0.134
20107,1.0,0.9994,0.15269999999999995
20109,0.9919,0.7,0.06940000000000002
20111,1.0,0.995,0.13249999999999995
20113,1.0,0.9954,0.2147
20115,1.0,0.9996,0.25559999999999994
20117,1.0,0.9845,0.04919999999999991
20119,1.0,0.9360999999999999,0.03520000000000001
20121,1.0,0.999,0.09349999999999992
20123,0.9979,0.8706,0.137
20125,1.0,0.9994,0.12490000000000001
20127,0.9999,0.9968,0.15749999999999997
20129,1.0,0.9105,0.0015999999999999348
20131,1.0,0.9912,0.04169999999999996
20133,1.0,0.9998,0.18289999999999995
20135,1.0,1.0,0.0040999999999999925
20137,0.976,0.6793,0.7597
20139,1.0,0.9869,0.13859999999999995
20141,0.9995,0.9989,0.20889999999999997
20143,0.9891,0.8727,0.28279999999999994
20145,1.0,0.9953,0.008499999999999952
20147,0.9994,0.9973,0.1441
20149,1.0,0.9433,0.06799999999999995
20151,1.0,1.0,0.005299999999999971
20153,0.7996,0.19779999999999998,0.3256
20155,1.0,0.9971,0.0043999999999999595
20157,1.0,0.9769,0.06869999999999998
20159,1.0,0.9985,0.024499999999999966
20161,0.9998,0.9727,0.13859999999999995
20163,0.9999,1.0,0.019899999999999918
20165,1.0,0.9926,0.02279999999999993
20167,0.9994,0.9321,0.06299999999999994
20169,0.9996,0.9772,0.25529999999999997
20171,0.9997,0.9806,0.010499999999999954
20173,0.9973,0.9956,0.20340000000000003
20175,0.9856,0.9473,0.21509999999999996
20177,1.0,0.9807,0.11469999999999991
20179,1.0,1.0,0.008199999999999985
20181,1.0,1.0,0.0
20183,0.9696,0.5779,0.08889999999999998
20185,1.0,0.9998,0.007900000000000018
20187,0.9996,0.9325,0.03079999999999994
20189,0.9988,0.8706,0.07739999999999991
20191,0.9925,0.8872,0.15000000000000002
20193,1.0,1.0,0.0
20195,1.0,0.9996,0.0039000000000000146
20197,0.9999,0.9756,0.13290000000000002
20199,1.0,0.9998,0.0029000000000000137
20201,0.9999,0.9923,0.07409999999999994
20203,1.0,1.0,0.0010000000000000009
20205,1.0,0.9955,0.10859999999999992
20207,1.0,0.9992,0.11839999999999995
20209,1.0,0.9982,0.028100000000000014
21001,0.9925,0.7011000000000001,0.05809999999999993
21003,0.9995,0.9864,0.017799999999999927
21005,0.9981,0.7903,0.08129999999999993
21007,1.0,0.9999,0.0706
21009,0.9998,0.9823,0.01629999999999998
21011,0.9889,0.5579000000000001,0.08909999999999996
21015,0.9981,0.9938,0.08409999999999995
21017,0.9992,0.9675,0.05819999999999992
21019,1.0,0.9995,0.0004999999999999449
21021,0.9997,0.9961,0.01739999999999997
21023,0.9998,0.9773,0.08729999999999993
21025,1.0,1.0,0.0
21027,1.0,0.9918,0.008299999999999974
21029,1.0,0.9818,0.03410000000000002
21031,1.0,0.9704,0.050799999999999956
21033,1.0,1.0,0.014699999999999935
21035,1.0,0.9991,0.03749999999999998
21037,0.9995,0.9951,0.07399999999999995
21039,1.0,1.0,0.06219999999999992
21041,0.9982,0.9744,0.06030000000000002
21043,1.0,0.9997,0.0012999999999999678
21045,0.9969,0.8855,0.03410000000000002
21047,1.0,1.0,0.009899999999999909
21049,1.0,0.9944,0.028100000000000014
21051,0.9379,0.2056,0.127
21053,0.9938,0.959,0.09499999999999997
21055,1.0,0.9993,0.02279999999999993
21057,0.9992,0.9741,0.059799999999999964
21059,0.9998,0.9838,0.005299999999999971
21061,1.0,0.9055,0.006799999999999917
21063,0.9691,0.5475,0.09439999999999993
21065,1.0,0.9999,9.999999999998899e-05
21067,0.9996,0.9685,0.054099999999999926
21069,0.998,0.9806,0.05899999999999994
21071,1.0,0.9989,0.0017999999999999128
21073,0.9953,0.5111,0.08560000000000001
21075,1.0,0.9999,0.03399999999999992
21077,0.9998,0.9761,0.041999999999999926
21079,0.9486,0.6333,0.1159
21081,0.9979,0.9466,0.09539999999999993
21083,1.0,0.9995,0.056599999999999984
21085,1.0,0.9898,0.0042999999999999705
21087,0.9998,0.9605,0.015599999999999947
21089,1.0,1.0,0.0040999999999999925
21091,0.9999,0.9853,0.0262
21093,1.0,0.9952,0.005299999999999971
21097,0.9999,0.9851,0.043099999999999916
21099,1.0,0.9571,0.010399999999999965
21101,1.0,0.955,0.029999999999999916
21103,0.9997,0.9843,0.04179999999999995
21105,1.0,1.0,0.04349999999999998
21107,1.0,0.9972,0.018799999999999928
21109,0.9974,0.9652,0.07999999999999996
21111,1.0,0.9866,0.015100000000000002
21113,0.9968,0.7665,0.053300000000000014
21115,1.0,1.0,0.0016999999999999238
21117,0.9992,0.9675,0.09539999999999993
21119,1.0,1.0,0.0
21121,0.9908,0.13929999999999998,0.03839999999999999
21123,1.0,0.9845,0.013000000000000012
21125,0.9996,0.9253,0.02839999999999998
21127,1.0,0.9999,0.02059999999999995
21129,0.9951,0.9155,0.09489999999999998
21135,1.0,1.0,9.999999999998899e-05
21137,0.994,0.5115000000000001,0.037799999999999945
21139,1.0,0.9998,0.031200000000000006
21141,1.0,0.9909,0.026599999999999957
21143,1.0,1.0,0.032200000000000006
21145,0.9999,0.9999,0.08999999999999997
21147,0.9814,0.6764,0.04399999999999993
21149,0.9999,0.9593,0.01629999999999998
21151,0.9999,0.9981,0.013799999999999923
21153,1.0,0.9945,0.027200000000000002
21155,1.0,0.9773,0.031399999999999983
21157,1.0,0.9976,0.03510000000000002
21161,1.0,0.9969,0.006099999999999994
21163,1.0,0.9927,0.005799999999999916
21165,1.0,0.9993,0.0019000000000000128
21167,0.9915,0.4708,0.06589999999999996
21169,1.0,0.9918,0.03639999999999999
21171,0.9999,0.9903,0.03689999999999993
21173,0.9999,0.9889,0.043300000000000005
21175,1.0,0.9994,0.017100000000000004
21177,1.0,0.9998,0.00869999999999993
21179,0.9998,0.9635,0.03849999999999998
21181,1.0,0.9932,0.02200000000000002
21183,1.0,0.9815,0.0045999999999999375
21185,1.0,0.9888,0.015899999999999914
21187,0.9998,0.9531,0.037799999999999945
21189,0.9979,0.9559,0.06669999999999998
21191,0.9933,0.7242,0.1331
21197,1.0,0.9784,0.04469999999999996
21199,0.9508,0.20089999999999997,0.07469999999999999
21201,0.9975,0.9004,0.1038
21203,1.0,0.9785,0.0050000000000000044
21205,1.0,0.9858,0.04289999999999994
21207,0.9973,0.6908,0.05719999999999992
21209,0.997,0.7818,0.07889999999999997
21211,0.9998,0.9893,0.03479999999999994
21213,0.9979,0.9859,0.10739999999999994
21215,1.0,0.9659,0.025799999999999934
21217,0.9998,0.9369,0.013699999999999934
21219,1.0,0.9933,0.028799999999999937
21221,1.0,0.9967,0.03169999999999995
21223,1.0,0.9987,0.03749999999999998
21225,1.0,0.9789,0.036799999999999944
21227,0.9997,0.9594,0.02179999999999993
21229,0.9999,0.9547,0.04489999999999994
21231,0.9807,0.5517,0.08009999999999995
21233,1.0,0.9807,0.03359999999999996
21235,1.0,0.9839,0.04189999999999994
21237,0.9681,0.12769999999999992,0.10439999999999994
21239,0.9968,0.583,0.08639999999999992
22001,0.9089,0.5663,0.11969999999999992
22003,1.0,0.9978,0.015799999999999925
22005,0.0,0.0,0.953
22009,1.0,0.9995,0.0030000000000000027
22011,1.0,1.0,0.023399999999999976
22013,1.0,0.999,0.018000000000000016
22015,1.0,0.9919,0.013899999999999912
22017,1.0,0.9872,0.040200000000000014
22021,1.0,0.9994,0.00019999999999997797
22025,1.0,0.9998,0.006199999999999983
22027,1.0,0.9987,0.0021999999999999797
22029,1.0,0.9996,0.0047999999999999154
22031,0.08929999999999993,0.03709999999999991,0.15799999999999992
22033,0.9992,0.997,0.3195
22035,0.9816,0.9386,0.3469
22037,0.9999,0.9933,0.055400000000000005
22039,1.0,0.998,0.0044999999999999485
22041,1.0,1.0,0.01200000000000001
22043,1.0,0.9997,0.0040000000000000036
22045,0.7855,0.9996,0.7423
22047,1.0,0.9985,0.1169
22055,0.9833,0.773,0.049699999999999966
22057,0.0,0.0,1.0
22063,0.9983,0.9042,0.026599999999999957
22065,0.9998,0.9956,0.10439999999999994
22067,1.0,0.9992,0.009899999999999909
22069,1.0,1.0,0.0050000000000000044
22073,1.0,0.9987,0.008599999999999941
22077,0.9999,0.9087,0.023699999999999943
22079,1.0,0.9999,0.0004999999999999449
22081,1.0,0.9851,0.018299999999999983
22083,1.0,0.9973,0.014899999999999913
22091,1.0,0.9963,0.010299999999999976
22097,1.0,0.9997,0.00019999999999997797
22099,0.9992,0.9973,0.04289999999999994
22103,0.9665,0.5342,0.13019999999999998
22105,0.9854,0.8861,0.6156999999999999
22107,1.0,0.9991,0.06429999999999991
22111,1.0,0.9994,0.0023999999999999577
22113,0.13569999999999993,0.0005999999999999339,0.6898
22117,1.0,0.9976,0.05289999999999995
22121,1.0,0.9999,0.0021999999999999797
22123,1.0,0.9999,0.015899999999999914
22125,1.0,0.9995,0.021599999999999953
24001,0.49670000000000003,0.18409999999999993,0.6204000000000001
24003,0.22209999999999996,0.005099999999999993,0.5177
24005,0.1099,0.06719999999999993,0.6409
24009,0.08479999999999999,0.0007999999999999119,0.47650000000000003
24011,0.23849999999999993,0.0016999999999999238,0.4486
24013,0.13090000000000002,0.5168999999999999,0.8914
24015,0.3055,0.048899999999999944,0.3599
24017,0.08229999999999993,0.0,0.46129999999999993
24019,0.3206,0.0015999999999999348,0.3056
24021,0.050899999999999945,0.02100000000000002,0.8617
24023,0.9912,0.8245,0.2803
24025,0.18969999999999998,0.03820000000000001,0.4316
24027,0.2953,0.5272,0.7844
24029,0.20729999999999993,0.1511,0.5526
24031,0.08729999999999993,0.6598999999999999,0.894
24033,0.16909999999999992,0.0,0.5394
24035,0.256,0.03289999999999993,0.46809999999999996
24037,0.19419999999999993,9.999999999998899e-05,0.3403999999999999
24039,0.3197,0.008299999999999974,0.32530000000000003
24041,0.4043,0.01100000000000001,0.30089999999999995
24043,0.06130000000000002,0.0013999999999999568,0.9394
24045,0.17159999999999997,0.0035999999999999366,0.37359999999999993
24047,0.44209999999999994,0.03499999999999992,0.25959999999999994
26001,0.9979,0.9932,0.0010000000000000009
26005,0.9967,0.9957,0.2573
26007,0.9169,0.6588,0.17220000000000002
26009,1.0,0.9738,0.027200000000000002
26011,0.9611,0.9053,0.1462
26015,0.9959,0.9927,0.22349999999999992
26017,0.9823,0.9516,0.06940000000000002
26019,0.9999,0.9998,0.018100000000000005
26021,1.0,1.0,0.134
26023,0.9997,0.9998,0.1916
26025,0.9995,0.9992,0.23549999999999993
26027,0.9999,0.9977,0.09209999999999996
26029,0.9998,0.9984,0.29379999999999995
26031,0.9941,1.0,0.21750000000000003
26035,0.9978,0.9952,0.24359999999999993
26037,0.9853,0.9228,0.2802
26041,0.9982,0.9986,0.05879999999999996
26043,0.9858,0.9863,0.16669999999999996
26045,0.9995,0.9979,0.19489999999999996
26047,0.9997,0.99,0.08579999999999999
26049,0.9953,0.9977,0.19719999999999993
26051,0.998,0.9898,0.07009999999999994
26055,1.0,0.9994,0.14749999999999996
26057,0.9984,0.9976,0.14069999999999994
26059,1.0,1.0,0.17820000000000003
26063,1.0,1.0,9.999999999998899e-05
26065,0.9994,0.9952,0.15799999999999992
26067,0.9897,0.9648,0.28779999999999994
26069,0.9619,0.7507,0.2098
26073,0.9576,0.9705,0.3466
26075,0.9993,0.9991,0.19069999999999998
26077,0.9991,0.9817,0.2219
26079,0.8763,0.9471,0.476
26081,0.9987,0.9982,0.18799999999999994
26085,1.0,1.0,0.020299999999999985
26087,0.985,1.0,0.14389999999999992
26089,0.9873,0.9784,0.1411
26091,0.9972,0.9448,0.2671
26093,0.9985,0.9994,0.1583
26099,0.0,0.008399999999999963,1.0
26101,1.0,1.0,0.015599999999999947
26105,1.0,0.9999,0.020199999999999996
26107,0.9997,0.9997,0.22149999999999992
26109,0.998,0.9939,0.07999999999999996
26111,1.0,1.0,0.02200000000000002
26113,1.0,0.9825,0.012799999999999923
26115,0.838,0.3096,0.4524
26117,0.998,0.9994,0.14659999999999995
26119,0.9997,0.9923,0.00039999999999995595
26121,0.9997,0.9999,0.028799999999999937
26123,1.0,1.0,0.031200000000000006
26125,0.5026999999999999,0.8113,0.46629999999999994
26127,0.9992,0.9984,0.05489999999999995
26129,0.9756,0.9074,0.08250000000000002
26133,0.8170999999999999,0.7009000000000001,0.4236
26135,0.9931,0.6053,0.09629999999999994
26137,0.9998,0.995,0.0013999999999999568
26139,0.9878,0.9995,0.2986
26141,0.9961,0.7505,0.21050000000000002
26145,1.0,1.0,0.0031999999999999806
26147,0.9833,0.9993,0.14359999999999995
26149,0.8358,0.7827,0.34839999999999993
26151,1.0,1.0,0.0031999999999999806
26155,0.9968,0.988,0.1754
26157,1.0,1.0,0.00029999999999996696
26159,0.9991,0.9899,0.22809999999999997
26161,0.7163999999999999,0.08819999999999995,0.31589999999999996
26163,0.7475,0.6795,0.5691999999999999
26165,1.0,1.0,0.00979999999999992
27001,0.9859,0.9141,0.25139999999999996
27003,0.9999,0.9997,0.1301
27005,1.0,0.9964,0.011799999999999922
27007,1.0,0.9782,0.005499999999999949
27009,1.0,1.0,0.0006999999999999229
27011,1.0,0.9996,0.3077
27013,1.0,1.0,0.05630000000000002
27015,1.0,0.9995,0.12539999999999996
27017,1.0,0.9995,0.0040999999999999925
27019,0.9999,0.9998,0.23709999999999998
27021,0.9774,0.9444,0.030999999999999917
27023,0.9993,0.9999,0.15739999999999998
27025,1.0,1.0,0.11259999999999992
27027,0.9999,0.9926,0.04949999999999999
27029,0.9998,0.9788,0.009499999999999953
27033,1.0,1.0,0.1805
27035,1.0,0.9995,0.024599999999999955
27037,0.9998,0.9934,0.24480000000000002
27039,1.0,0.9995,0.01649999999999996
27041,1.0,1.0,0.0026999999999999247
27043,1.0,1.0,0.22160000000000002
27045,1.0,1.0,0.02739999999999998
27047,0.9999,1.0,0.21199999999999997
27049,1.0,1.0,0.027999999999999914
27051,1.0,0.9993,0.0040000000000000036
27053,1.0,0.9999,0.15369999999999995
27055,1.0,1.0,0.09939999999999993
27057,1.0,0.9997,0.0006999999999999229
27059,1.0,0.998,0.11049999999999993
27061,0.9697,0.8495,0.43499999999999994
27063,0.9999,1.0,0.5046999999999999
27065,0.9991,0.8504,0.07639999999999991
27067,1.0,0.9995,0.056400000000000006
27069,1.0,0.9999,0.014100000000000001
27073,0.9898,0.9962,0.49439999999999995
27079,0.9998,1.0,0.27549999999999997
27081,0.9997,1.0,0.10189999999999999
27083,0.9996,1.0,0.13459999999999994
27085,1.0,0.9982,0.1725
27087,1.0,0.9981,0.00029999999999996696
27089,0.9983,0.9975,0.03210000000000002
27091,0.9999,1.0,0.3143
27093,1.0,1.0,0.03149999999999997
27095,1.0,1.0,0.017799999999999927
27097,1.0,1.0,0.0020999999999999908
27099,1.0,0.9999,0.008900000000000019
27101,0.9997,0.9996,0.22429999999999994
27103,1.0,0.9999,0.14979999999999993
27105,0.9998,1.0,0.4807
27107,0.9997,0.966,0.05159999999999998
27109,1.0,1.0,0.02289999999999992
27111,1.0,0.9997,0.007499999999999951
27113,0.9998,0.998,0.0897
27115,1.0,1.0,0.036799999999999944
27117,0.9997,1.0,0.21950000000000003
27119,1.0,0.9994,0.009000000000000008
27121,1.0,0.9997,0.00759999999999994
27123,0.9999,0.9989,0.08279999999999998
27125,1.0,0.9997,0.01869999999999994
27127,0.9998,0.9999,0.11439999999999995
27129,0.9999,0.9992,0.14079999999999993
27131,1.0,1.0,0.11709999999999998
27133,0.9999,0.9999,0.08039999999999992
27135,0.4739,0.31999999999999995,0.6522
27139,0.9998,0.9988,0.22970000000000002
27141,1.0,0.9991,0.044300000000000006
27143,0.9999,0.9996,0.15810000000000002
27145,1.0,1.0,0.007499999999999951
27147,1.0,0.9993,0.2621
27149,1.0,1.0,0.07350000000000001
27151,1.0,0.9996,0.042300000000000004
27153,1.0,0.9746,9.999999999998899e-05
27155,1.0,1.0,0.1543
27157,1.0,0.9999,0.019199999999999995
27159,1.0,0.9956,0.0004999999999999449
27161,0.9997,1.0,0.2752
27163,0.9997,0.9936,0.18289999999999995
27165,1.0,1.0,0.04949999999999999
27167,1.0,1.0,0.11170000000000002
27169,1.0,1.0,0.05269999999999997
27171,1.0,1.0,0.09849999999999992
27173,0.998,0.9996,0.25959999999999994
28001,1.0,0.9935,0.02179999999999993
28003,0.9975,0.9983,0.4586
28005,1.0,0.9561999999999999,0.1401
28007,0.9992,0.8709,0.1572
28009,1.0,1.0,0.06629999999999991
28011,1.0,0.9972,0.0021999999999999797
28013,0.9997,0.9834,0.14869999999999994
28015,0.9979,0.8927,0.5448
28017,0.9773,0.9335,0.6359
28019,1.0,0.9601,0.0524
28021,1.0,0.9983,0.020000000000000018
28023,0.9846,0.8583000000000001,0.1594
28025,0.9616,0.8335,0.6118
28027,1.0,0.9249,0.0005999999999999339
28029,0.9994,0.7642,0.13859999999999995
28031,1.0,0.9761,0.0010000000000000009
28033,1.0,0.998,0.08179999999999998
28035,0.9996,0.8316,0.005599999999999938
28037,1.0,0.9681,0.04159999999999997
28039,1.0,0.9893,0.0026999999999999247
28041,0.9998,0.9454,0.11299999999999999
28043,0.9988,0.9779,0.27349999999999997
28045,0.9614,0.5919,0.18499999999999994
28047,0.9755,0.7301,0.05359999999999998
28049,0.9999,0.9057999999999999,0.08409999999999995
28051,0.9849,0.8219,0.5985
28053,0.9999,0.9992,0.1896
28055,0.9456,0.8354,0.5047999999999999
28057,0.9961,0.9966,0.4808
28059,0.986,0.644,0.045399999999999996
28061,0.9998,0.8714999999999999,0.00759999999999994
28063,1.0,0.986,0.018399999999999972
28065,1.0,0.9736,0.0015999999999999348
28067,0.9999,0.871,0.0232
28069,0.9995,0.9929,0.05619999999999992
28071,1.0,1.0,0.013000000000000012
28073,1.0,0.9763,0.02210000000000001
28075,0.99,0.9098999999999999,0.15389999999999993
28077,1.0,0.991,0.0030000000000000027
28079,1.0,0.9969,0.010099999999999998
28081,0.9843,0.9647,0.6253
28083,1.0,0.9964,0.13759999999999994
28085,0.9924,0.7977,0.36729999999999996
28087,0.9992,0.9376,0.051899999999999946
28089,0.9877,0.7923,0.41910000000000003
28091,0.9996,0.9105,0.19729999999999992
28093,1.0,1.0,0.11529999999999996
28095,0.9967,0.9125,0.2672
28097,0.9935,0.7193,0.43809999999999993
28099,0.9997,0.9923,0.01739999999999997
28101,0.9999,0.9776,0.010299999999999976
28103,0.9926,0.8738,0.1501
28105,0.9927,0.806,0.26069999999999993
28107,1.0,0.9991,0.06369999999999998
28109,0.9999,0.9852,0.12019999999999997
28111,1.0,0.8852,0.03289999999999993
28113,1.0,0.9791,0.02410000000000001
28115,0.9995,0.9897,0.20419999999999994
28117,0.999,0.9982,0.3004
28119,0.9978,0.9106,0.05109999999999992
28121,0.9964,0.8389,0.2539
28123,0.9999,0.9476,0.05279999999999996
28125,0.9954,0.9987,0.39769999999999994
28127,1.0,0.857,0.018899999999999917
28129,0.9998,0.9382,0.031299999999999994
28131,1.0,0.9803,0.018899999999999917
28133,0.9993,0.9958,0.36060000000000003
28135,1.0,0.9867,0.08989999999999998
28137,1.0,0.9995,0.07809999999999995
28139,1.0,0.9999,0.19209999999999994
28141,0.9997,0.999,0.24929999999999997
28143,1.0,0.995,0.026100000000000012
28145,0.9998,0.9989,0.3436
28147,0.9998,0.972,0.11270000000000002
28149,0.9823,0.996,0.2873
28151,0.9943,0.8583000000000001,0.23129999999999995
28153,0.9998,0.878,0.023599999999999954
28155,1.0,0.8515,0.18419999999999992
28157,0.9999,0.9854,0.025599999999999956
28159,0.9999,0.9833,0.024699999999999944
28161,0.999,0.9963,0.31909999999999994
28163,0.9996,0.9773,0.253
29001,1.0,1.0,0.008299999999999974
29003,1.0,1.0,0.00649999999999995
29005,1.0,0.9999,0.03969999999999996
29007,1.0,1.0,0.040200000000000014
29009,1.0,1.0,0.08399999999999996
29011,1.0,0.9998,0.11569999999999991
29013,1.0,0.9988,0.1452
29015,1.0,0.9999,0.13129999999999997
29017,1.0,1.0,0.03599999999999992
29019,1.0,1.0,0.0696
29021,1.0,0.9991,0.013399999999999967
29023,1.0,0.999,0.11309999999999998
29025,1.0,1.0,0.013799999999999923
29027,1.0,1.0,0.04469999999999996
29029,1.0,0.9998,0.11919999999999997
29031,1.0,1.0,0.030100000000000016
29033,1.0,1.0,0.10170000000000001
29035,1.0,0.9998,0.17209999999999992
29037,1.0,0.998,0.09739999999999993
29039,1.0,1.0,0.09219999999999995
29041,1.0,1.0,0.04930000000000001
29043,1.0,1.0,0.136
29045,1.0,0.9999,0.018399999999999972
29047,1.0,0.9991,0.020399999999999974
29049,1.0,1.0,0.01089999999999991
29051,1.0,1.0,0.08360000000000001
29053,1.0,1.0,0.08039999999999992
29055,1.0,1.0,0.0867
29057,1.0,1.0,0.057699999999999974
29059,1.0,1.0,0.07340000000000002
29061,1.0,1.0,0.007000000000000006
29063,1.0,1.0,0.008299999999999974
29065,1.0,0.9999,0.12049999999999994
29067,1.0,0.9998,0.059799999999999964
29069,1.0,1.0,0.03749999999999998
29071,1.0,1.0,0.09770000000000001
29073,1.0,1.0,0.07179999999999997
29075,1.0,1.0,0.0021999999999999797
29077,1.0,1.0,0.03839999999999999
29079,1.0,1.0,0.0042999999999999705
29081,1.0,1.0,0.0013999999999999568
29083,1.0,0.9997,0.1521
29085,1.0,0.9998,0.12039999999999995
29087,1.0,0.9995,0.008000000000000007
29089,1.0,1.0,0.07779999999999998
29091,1.0,1.0,0.1502
29093,1.0,1.0,0.036599999999999966
29095,1.0,0.9994,0.05840000000000001
29097,1.0,1.0,0.03189999999999993
29099,1.0,1.0,0.048699999999999966
29101,1.0,0.9995,0.09760000000000002
29103,1.0,1.0,0.0121
29105,1.0,1.0,0.08879999999999999
29107,1.0,0.9994,0.10389999999999999
29109,1.0,1.0,0.04509999999999992
29111,1.0,1.0,0.017000000000000015
29113,1.0,1.0,0.0262
29115,1.0,1.0,0.015699999999999936
29117,1.0,1.0,0.031200000000000006
29119,1.0,0.9997,0.032200000000000006
29121,1.0,1.0,0.0050000000000000044
29123,1.0,1.0,0.06130000000000002
29125,1.0,1.0,0.08119999999999994
29127,1.0,0.9999,0.012299999999999978
29129,1.0,1.0,0.0012999999999999678
29131,1.0,1.0,0.10370000000000001
29133,1.0,0.9955,0.04249999999999998
29135,1.0,1.0,0.08309999999999995
29137,1.0,1.0,0.020199999999999996
29139,1.0,1.0,0.03289999999999993
29141,1.0,1.0,0.09989999999999999
29143,1.0,1.0,0.028899999999999926
29145,1.0,1.0,0.022599999999999953
29147,1.0,1.0,0.0034999999999999476
29149,1.0,1.0,0.20619999999999994
29151,1.0,1.0,0.0816
29153,1.0,0.9999,0.1492
29155,1.0,0.9997,0.016599999999999948
29157,1.0,1.0,0.03589999999999993
29159,1.0,1.0,0.11129999999999995
29161,1.0,1.0,0.126
29163,1.0,1.0,0.02959999999999996
29165,1.0,0.9985,0.015499999999999958
29167,1.0,1.0,0.06979999999999997
29169,1.0,1.0,0.09899999999999998
29171,1.0,1.0,0.0045999999999999375
29173,1.0,0.9999,0.010399999999999965
29175,1.0,1.0,0.02499999999999991
29177,1.0,1.0,0.040099999999999913
29179,1.0,1.0,0.1572
29181,1.0,0.9999,0.10149999999999992
29183,1.0,0.9999,0.0524
29185,1.0,1.0,0.124
29186,1.0,1.0,0.056400000000000006
29187,1.0,1.0,0.03959999999999997
29189,1.0,0.9995,0.05799999999999994
29195,1.0,0.9999,0.1513
29197,1.0,1.0,0.007499999999999951
29199,1.0,1.0,0.011099999999999999
29201,1.0,1.0,0.03199999999999992
29203,1.0,1.0,0.09619999999999995
29205,1.0,1.0,0.006699999999999928
29207,1.0,1.0,0.028999999999999915
29209,1.0,1.0,0.17389999999999994
29211,1.0,1.0,0.0030000000000000027
29213,1.0,1.0,0.23019999999999996
29215,1.0,1.0,0.08679999999999999
29217,1.0,0.9989,0.12129999999999996
29219,1.0,1.0,0.04169999999999996
29221,1.0,1.0,0.056499999999999995
29223,1.0,1.0,0.11009999999999998
29225,1.0,1.0,0.04069999999999996
29227,1.0,1.0,0.007399999999999962
29229,1.0,1.0,0.05359999999999998
30003,1.0,1.0,0.0
30009,1.0,0.9999,0.0030999999999999917
30017,0.9979,0.9645,0.07679999999999998
30021,1.0,1.0,0.00869999999999993
30079,0.8995,0.6467,0.6724
30083,0.9923,0.9923,0.11270000000000002
30087,0.9997,0.9865,0.15869999999999995
30095,1.0,0.9998,0.0
30103,0.9985,0.7938000000000001,0.0019000000000000128
30111,0.9993,0.9303,0.00039999999999995595
31001,1.0,0.9993,0.03979999999999995
31003,1.0,0.9999,0.0046999999999999265
31005,0.9977,0.9323,0.009899999999999909
31007,1.0,1.0,0.0
31009,1.0,1.0,0.08329999999999993
31011,1.0,0.9999,0.006399999999999961
31013,1.0,1.0,0.0
31015,0.9184,0.2901,0.24959999999999993
31017,0.9999,0.9967,0.01739999999999997
31019,1.0,1.0,0.1159
31021,1.0,0.9998,0.025899999999999923
31023,1.0,0.9993,0.04689999999999994
31025,1.0,0.9977,0.005599999999999938
31027,1.0,0.9998,0.012399999999999967
31029,1.0,1.0,0.0
31031,1.0,0.9956,0.010699999999999932
31033,0.9991,0.9831,0.0031999999999999806
31035,1.0,0.9999,0.061799999999999966
31037,1.0,0.9993,0.06369999999999998
31039,1.0,0.9992,0.08909999999999996
31041,1.0,0.9993,0.0034999999999999476
31043,1.0,0.9985,0.041999999999999926
31045,1.0,1.0,0.0
31047,1.0,1.0,0.006699999999999928
31049,1.0,1.0,0.0
31051,1.0,0.9994,0.022399999999999975
