GEOID
45041
45043
45045
45047
45049
45051
45053
45055
45057
45059
45061
45063
45065
45067
45069
45071
45073
45075
45077
45079
45081
45083
45085
45087
45089
45091
46003
46005
46009
46011
46013
46015
46017
46023
46025
46027
46029
46031
46035
46037
46039
46041
46043
46045
46049
46051
46053
46055
46057
46059
46061
46067
46069
46073
46077
46079
46083
46087
46097
46099
46101
46105
46109
46111
46115
46119
46121
46123
46125
46127
46135
47001
47003
47007
47009
47011
47013
47015
47017
47019
47021
47023
47025
47027
47029
47031
47033
47035
47037
47039
47041
47043
47045
47047
47049
47051
47053
47055
47057
47059
47061
47063
47065
47067
47069
47071
47073
47075
47077
47079
47081
47083
47085
47087
47089
47093
47095
47097
47099
47101
47103
47105
47107
47109
47111
47113
47115
47117
47119
47121
47123
47125
47127
47129
47131
47133
47135
47137
47139
47141
47143
47145
47147
47149
47151
47153
47155
47157
47159
47161
47163
47165
47167
47169
47173
47175
47177
47179
47181
47183
47185
47187
47189
48001
48013
48015
48017
48021
48025
48027
48029
48045
48051
48057
48069
48085
48091
48113
48117
48121
48139
48145
48147
48153
48181
48185
48189
48195
48201
48205
48209
48217
48231
48233
48251
48273
48279
48287
48293
48303
48309
48325
48349
48355
48357
48369
48395
48421
48437
48463
48473
48507
49011
49023
51001
51003
51005
51007
51009
51011
51015
51017
51019
51023
51025
51029
51031
51033
51035
51036
51037
51041
51043
51045
51047
51049
51053
51057
51059
51061
51063
51065
51067
51069
51073
51075
51079
51081
51083
51085
51087
51089
51091
51093
51095
51097
51099
51101
51103
51105
51107
51109
51111
51113
51115
51117
51119
51121
51125
51127
51131
51133
51135
51137
51139
51141
51143
51145
51147
51149
51153
51155
51157
51159
51161
51163
51165
51167
51169
51171
51173
51175
51177
51179
51181
51183
51187
51191
51193
51197
51550
51800
51810
53001
53005
53077
54003
54007
54021
54027
54031
54035
54037
54053
54057
54063
54065
54069
54075
54077
54079
54085
54095
54105
55001
55005
55009
55011
55013
55015
55017
55019
55021
55023
55025
55027
55033
55035
55037
55039
55041
55043
55045
55047
55049
55053
55055
55057
55059
55063
55065
55075
55077
55079
55081
55083
55087
55091
55093
55095
55101
55103
55105
55107
55109
55111
55113
55117
55119
55121
55123
55127
55129
55131
55135
55137
55139
56003
