GEOID,GDDc,KDDc,Pc,P2c,R2,pval
17157,0.0003518745684637851,-0.006056228653892169,0.0,-0.231712364581279,0.3766050234731485,0.0008303249655112723
17159,2.057662927813344e-05,-0.007727045088347827,0.0,-0.15696080704512136,0.32123660407193766,0.0037991960722028794
17161,2.635306162090259e-05,-0.0047482587319946715,1.4622433518129478,-1.2099702145350661,0.49119708880975776,2.0050934167393834e-05
17163,0.00034896807158332413,-0.005168240603786977,0.0,-0.26471320908464885,0.4553197370427955,7.070714142808777e-05
17165,0.0,-0.004605864381702007,0.026180758483649157,-0.3232457649684424,0.19382888455342584,0.07156956130461466
17167,0.0003232710697999109,-0.005552345300321137,0.9911330662705894,-0.9244763230249257,0.4378891623175094,0.00012618963912323103
17169,0.0002702691839314242,-0.008415855085048642,0.0,-0.26390214056117245,0.5163176204327651,7.816313004742677e-06
17171,0.0004154168959279295,-0.007419411515385835,1.0745026002311109,-1.01142934197644,0.5757241580641828,6.705765778024059e-07
17173,0.00022601725392565,-0.005245422691628407,1.5462933074945437,-1.4059794526357172,0.32790157175945434,0.00319025456437209
17175,0.00011403201230756975,-0.007709661164820402,1.1226926799583314,-1.0266884829076868,0.6508824413179299,1.676569143552967e-08
17177,0.00019877156916975024,-0.007849969773451575,2.5133794639701943,-2.2545181966212744,0.5263839270446905,5.278698229548753e-06
17179,0.00039278012780097566,-0.007858479767090172,1.4149449861841792,-1.407129554376139,0.5805487817622781,5.406595746686805e-07
17181,0.0,-0.004211583492880512,1.819096799259957,-1.5431782267503724,0.26118496877386255,0.016645060870178547
17183,0.0,-0.0063577844932748385,0.8685152172416503,-0.8869593826453345,0.43927789808769757,0.00012058863010222516
17185,0.0,-0.004751581511762931,0.0,-0.24104619666091912,0.31190276833320163,0.004834300090276999
17187,0.00023298475621150565,-0.0061450135720186976,1.5782617191217347,-1.358677041664654,0.4670980449545502,4.7239527295960435e-05
17189,0.0007800402560796384,-0.008677694341693222,0.0,-0.11191227775749271,0.5145732011401409,8.358975683010795e-06
17191,0.00016133929746501476,-0.008595325796558775,0.0,-0.41599275630218,0.41342705847443284,0.0002751029762493217
17193,0.0,-0.005316349742769431,0.0,-0.42297141907864005,0.360612171497912,0.001309861640010023
17195,0.0,-0.00574939247746123,3.6949655170005653,-3.169655687250894,0.5886047834520387,3.7513960863538214e-07
17197,0.0,-0.009180256679047852,0.7375287189235283,-0.6094858157941674,0.4413351797905095,0.00011271845610589738
17199,0.0,-0.005853680711433004,0.8587766651439899,-0.9872449052815685,0.27134308564621046,0.013119977043648005
17201,0.0001245080104192753,-0.009790276580371767,2.7259489891651065,-2.555848460655501,0.5587067545375142,1.404553991172551e-06
17203,0.00014349102927003414,-0.008552486782010232,1.5581210770905247,-1.4785302821343165,0.619632962928637,8.524288836540105e-08
18001,0.0,-0.006364488288755873,0.0,-0.04172803963485436,0.3123343150665654,0.004781194619777676
18003,0.0,-0.004593455073253251,0.0,-0.0669189110989488,0.2745249182164098,0.012165605633754874
18005,0.0,-0.0075746772714464184,0.8017555443360003,-0.9965836852729711,0.414397444284912,0.0002669190152698346
18007,0.0,-0.008747673821310599,0.5185963399140412,-0.6766424166489102,0.4874812645667389,2.294947071717457e-05
18009,0.00019509266876551203,-0.008908073887762437,0.0,-0.30990061534331276,0.27645293670191273,0.011618758635688642
18011,0.0,-0.003888950739196232,2.1021152765495748,-1.7236948551894742,0.2359896717908221,0.029428116568253383
18013,6.704742363494411e-05,-0.006617458119430378,0.0,-0.2696320797638692,0.30158290862083614,0.021762590762216216
18015,0.0,-0.006454545320092695,0.0,-0.0803983941883074,0.4840010812732958,2.60177421533878e-05
18017,0.0,-0.007021538746819404,0.0,-0.06326708584911193,0.5296583344613709,4.636908309813822e-06
18019,0.0,-0.007387320776266583,0.0,-0.2936389003257031,0.4133167040881629,0.00027604841279285706
18021,0.0002270726568693248,-0.0046894319235424725,1.3667979937235955,-1.407760279928682,0.2545149308906822,0.01941007996351847
18023,0.0,-0.005396571975275642,0.12731541778546676,-0.0606634456634284,0.27350474988560314,0.012464422953939201
18025,0.00014161264412298295,-0.0063782907897661,1.4591877858833002,-1.4235845732384158,0.272291101241958,0.03784924602618399
18027,8.754006330136515e-05,-0.003700846815794729,0.5097267340311193,-0.6074112307966757,0.17794944917588007,0.09791069644685069
18029,0.000308194243540945,-0.006705938686250528,0.0,-0.3060671210210766,0.2921612949095337,0.007936128555044403
18031,5.599408348494695e-05,-0.005772642069413185,1.2246126926017846,-1.325174193228966,0.32951152689346086,0.0030574184934354367
18033,0.00017593027392484752,-0.006780233604066432,1.1103141725874188,-0.9347882146497479,0.33362651913843133,0.0027408637640191544
18035,0.0002095828642468394,-0.009647818670057647,0.0,-0.29025988510536666,0.43983195965406807,0.0001184197974441888
18037,6.0726476909860217e-05,-0.004597162762620178,1.067279360846272,-1.064601408114264,0.22287261549214776,0.03914068364469654
18039,7.1335430604532e-05,-0.004159055880181832,2.5274219417696395,-1.9756366793038194,0.28873989670747424,0.008631699414360034
18041,0.0,-0.00764671869026393,0.0,-0.157706631370249,0.3773285505562445,0.0008131058856474424
18043,0.0,-0.006921844486240449,3.216088179322809,-2.809443638447224,0.3838806989040914,0.003817674071118754
18045,0.0,-0.00666082581769228,0.9531104834443461,-0.8753426190813832,0.38118828845433705,0.0007267451909560385
18047,7.978626433703387e-05,-0.006194104644900001,0.0,-0.3512633524801043,0.21834997482462826,0.043106904526440865
18049,0.0,-0.008038024375226856,0.0,-0.08365580230122147,0.45565871509609157,6.990072391065561e-05
18051,2.571415915385506e-05,-0.0038336080757818128,0.2606612318761725,-0.5303298201939126,0.2365162146169858,0.02908836002903367
18053,0.00021523219928416216,-0.008083215189728007,0.8212838093999006,-0.9425694786372776,0.43690385970955314,0.000130310552987871
18055,0.0,-0.004366728380405158,0.7617132464240429,-0.795161250461536,0.2064327579236812,0.055342243807238754
18057,0.0,-0.004982021798374056,0.7001380663780513,-0.532886428189976,0.3385376306640384,0.002402971646455565
18059,8.994465647924587e-05,-0.005832061075985755,0.9400776781422443,-0.8166913270401429,0.4311107618581761,0.0001572084712065464
18061,0.0,-0.0074051110823279455,1.2944848041039931,-1.267579172569917,0.28921893841882995,0.008531040829264012
18063,6.30951108983919e-05,-0.004953008215372689,1.883983834787092,-1.5567250535879207,0.31084023308772935,0.004967389486991971
18065,0.0,-0.007223507975107619,0.0,-0.17626584348125968,0.4132829636513661,0.00027633808333154836
18067,0.0,-0.005895213034628062,0.0,-0.16606835102293835,0.3900109307234684,0.0005604561772841805
18069,0.0,-0.007109165835909583,0.0033347532807181564,-0.0,0.4229235958403773,0.00020419777897864101
18071,0.0,-0.008469084275054075,0.051491920438984415,-0.41434511137444757,0.4548922057115765,7.17366855546314e-05
18073,1.221230890285683e-05,-0.00987235881149228,0.7221898942010883,-0.9243569008032424,0.5086390477119698,1.0482718889859261e-05
18075,0.0,-0.00878823982001486,0.0,-0.2861767572491905,0.28133409931412534,0.010333684626353087
18077,0.0,-0.007408339504416795,0.4058350419921995,-0.9432702641104214,0.3998309996510573,0.000417498016933162
18079,0.0,-0.006265541691141654,1.043937339229845,-1.2201316462094292,0.30434853089635316,0.005856956402934648
18081,0.0,-0.006167440414989925,0.5509980903485902,-0.7292821383146644,0.37797000789788016,0.0007981193550012912
18083,1.5271176257160993e-05,-0.004119858611486918,0.028024742499849778,-0.2757768415190419,0.2563115294961803,0.018626760360777032
18085,6.834359512978244e-05,-0.006477189253760744,0.25317691263067066,-0.0,0.4447289772416343,0.00010077983447559746
18087,0.00010714988234146264,-0.0035671369941760946,3.5254915458863714,-2.788160634333183,0.22988874036608797,0.03363547318695258
18089,0.0,-0.008010494577148657,2.541473913840116,-2.2951160463248863,0.4266904832639127,0.00018114485232274472
18091,0.0,-0.006985226890421608,0.07325583234941252,-0.06091047190946621,0.2850462117324569,0.009445357996693932
18093,0.0,-0.006740690134110579,1.1456589461611004,-1.2306951236306898,0.30462669315657187,0.0058160023308973284
18095,1.4712207893628567e-05,-0.006433335081948939,0.0,-0.06657321201545313,0.41186199579479255,0.00028879917316126426
18097,0.0,-0.006016141414768252,1.2276589058569374,-1.1426355771483148,0.42861261588699573,0.00017034451555548674
18099,1.0408116735408918e-05,-0.005457224458889793,0.12196685806750764,-0.0,0.2866199948906827,0.009090413082972327
18101,1.0260730031765814e-05,-0.004041016076749709,0.554555768900007,-0.6140200581043125,0.12425072746288013,0.2575126993418081
18103,2.15044857318039e-05,-0.00738354646515755,0.0,-0.0313705151670122,0.5336949557393431,3.946759109924545e-06
18105,4.0986571061010915e-05,-0.00521678401147252,1.6980889038122944,-1.5901017437042888,0.26199440708555577,0.016335243296050368
18107,1.6246647203419418e-05,-0.005166221476880874,1.0452688277368278,-0.8898233904710124,0.2838671320337547,0.009719593652315128
18109,0.00032141882802407256,-0.006557085328799775,1.2221863127707606,-1.2812433051900156,0.4157477228479747,0.00025590999489848577
18111,8.027504785183542e-05,-0.0090374931956014,1.4654957334062702,-1.5500386453351,0.5447687407214548,2.5167690425629575e-06
18113,0.00013775837413591843,-0.003937729353713174,1.2375406328594956,-0.7385653066754719,0.27292956082635056,0.012635856558228145
18115,0.0003534811341996724,-0.006151011021538657,0.0,-0.24678670202498157,0.25950924902319816,0.061080807661824305
18117,0.0,-0.006312632795767924,1.8484206633635725,-1.688471713003126,0.26399008886085873,0.015593788049453848
18119,0.0002665056153648292,-0.005662128175946048,2.236384585899558,-2.1111551346728663,0.33185176229059377,0.0028734604597825107
18121,0.00014555700334540342,-0.006432293489231034,0.0,-0.2967857698114234,0.38434401118224804,0.0006625849708011981
18123,0.0,-0.0030699908015794143,1.521770684989833,-1.2456657703543452,0.14280482718986132,0.18753626500011042
18125,0.00019656604460329012,-0.0040701782637148805,0.9191499145701104,-0.8853604127179683,0.19322968718048505,0.07243651496238758
18127,0.0,-0.006720243730166566,1.8627485914016977,-1.5837056539426664,0.34734015146852815,0.0018923025070962608
18129,0.00010118518821697375,-0.00322574192351833,0.8122917652465075,-0.9788675822926541,0.2666068389465259,0.014668261707918837
18131,0.0,-0.008723505662383139,0.0,-0.12794253003947942,0.3949317223848069,0.0004839083095234908
18133,0.0003455209288246819,-0.006354636749505787,0.34611601912050377,-0.46263456424415317,0.3096188627892925,0.005124558720829766
18135,4.698601590117622e-05,-0.00865900818465705,0.0,-0.18738201748414457,0.3641494723615638,0.0011856520648328701
18137,0.0,-0.005715807846913851,0.0,-0.49482491555139313,0.22877449445751596,0.0344601627998835
18139,8.593524163069951e-05,-0.00587892577725982,0.28043195477735233,-0.4273213124444976,0.31174185615927863,0.004854241032475588
18141,6.007549522992154e-05,-0.005204702418696926,0.14712296636706743,-0.0,0.2636502572404592,0.01571782854504513
18143,0.0,-0.006470781205796588,0.0,-0.5077366295022332,0.35146066653609065,0.0016897426459762841
18145,0.0,-0.005832375348970839,0.7661430951841443,-0.8531722306505483,0.37527641059865047,0.000862834143919654
18147,0.00011467578849967851,-0.0030362521638961797,0.9489070240779623,-0.9595239330482446,0.1522977293474842,0.15831224563977947
18149,0.0,-0.007150576520940338,1.2525744485208055,-1.0632210831289144,0.304869459624471,0.005780476081758269
18151,0.00028315561459315403,-0.005497952174625702,2.9294865023837593,-2.3828809669468587,0.25979788030653816,0.017188498185864116
18153,8.448212407206975e-05,-0.004019269917811453,0.14666529090936015,-0.32516712779226686,0.20895422722182655,0.052521113575380036
18155,0.00027888902492327427,-0.007071138757037457,0.0,-0.28070673379218775,0.36213015236628576,0.009216302615713268
18157,0.0,-0.006214978840332315,0.0,-0.08192395910681166,0.35328824038841744,0.0016065283093967112
18159,0.0,-0.0053266830624475354,0.22006463140578858,-0.40097947278255586,0.3238142811166327,0.0035519293237599786
18161,0.0,-0.006454301976457564,0.0,-0.28940365900674264,0.31761667710206287,0.004173454224634801
18163,0.0001604821550727093,-0.003919940173576976,0.5398596662333712,-0.7158604338207301,0.2819942412821649,0.010170296604774864
18165,0.0002616680967829011,-0.006276179632092651,0.2562246217081343,-0.49141423309755683,0.3751503648008606,0.0008659792267760799
18167,0.00014430647871751262,-0.004443970065216322,1.162946715710902,-1.2984114697941422,0.24123132038856143,0.02620073976378961
18169,5.223618970874173e-05,-0.007833001104072847,0.0,-0.05128917375188869,0.52516499996335,5.538308415175629e-06
18171,0.0,-0.006650872480388636,1.8989252416621776,-1.6309752796305574,0.42387975234085284,0.00019809902513833196
18173,0.0,-0.002905851561040421,1.0347566804292831,-1.1172586109925997,0.18223503938509866,0.09007597985498775
18175,0.0,-0.007642971035526617,0.02869422562104924,-0.33225334501731885,0.3272603272171477,0.0032446390515150116
18177,2.126368747621591e-05,-0.008565870343239005,0.0,-0.07769309129518256,0.42454642604235115,0.00019394818914740287
18179,0.0,-0.006422259827792633,0.0,-0.027049173121290633,0.33937899892018897,0.00234912459467701
18181,0.0,-0.0077239557170922304,0.0,-0.23566768667452087,0.4704360674769734,4.206097182768438e-05
18183,5.083469691793809e-05,-0.005809334990081806,0.5211811173160129,-0.16471787235514815,0.36893126687960676,0.0010351406323844275
19001,0.0005388701036131638,-0.008882363880125928,1.0820991266039726,-1.2377696176545392,0.34813825459292247,0.0018513857082518234
19003,0.0010376209848305645,-0.012638046574295996,0.5966485839683618,-0.8312430847212477,0.500359149105295,1.4306095586323704e-05
19005,0.0005484112355971294,-0.006505988446815864,4.223469557724901,-3.8448132217515583,0.5645891106520136,1.0915925484828563e-06
19007,0.0009688351301368087,-0.015073851842633934,1.1983776790996459,-1.631468780396698,0.5850498912009106,4.4120258701057856e-07
19009,0.0003794768513475871,-0.006470319049145253,2.5535992403895973,-2.2726211279488266,0.2824913407773376,0.01004883428706924
19011,0.0,-0.00562858050183009,3.445225373591546,-2.7612802926467523,0.6740892444445197,4.529179076219786e-09
19013,0.0,-0.002889313389366207,4.43837022091939,-3.5032376305075235,0.649654329794013,1.792255523846562e-08
19015,0.0,-0.0053125696667944075,2.5537719629177404,-2.470809948628203,0.29091203184783043,0.008183882307254102
19017,0.00015775168055538597,-0.004112714630964182,4.716449466515198,-3.6701091200440237,0.6614347999907091,9.353557234937393e-09
19019,7.182387905152819e-05,-0.003022969477274366,4.699317056502735,-3.854761135698855,0.5452833779761259,2.4639896475206617e-06
19021,0.00040553446877012096,-0.005934616431716043,5.581379892844087,-5.389430746034573,0.5803265081589742,5.460816926089689e-07
19023,0.0,-0.002387445223126145,3.674156960659055,-3.1171951661413657,0.49407600691239173,1.8045928325590554e-05
19025,2.4704978634155924e-05,-0.0028345004190325233,4.8594776241841835,-4.5703296534957465,0.5273695621963039,5.0772047638120554e-06
19027,0.0,-0.003550993379390738,5.1249617359164725,-4.652796115244598,0.2565307213382799,0.01853319452689927
19029,0.000628247722586644,-0.0071657168495518385,2.683240373727755,-2.3965528895926647,0.3371213044126734,0.002496213807624068
19031,8.551674933031878e-05,-0.005591021704892046,3.371740407734281,-2.8408704506632323,0.6151492730117167,1.0641187201704725e-07
19033,0.00017496874838136787,-0.003409893136500571,5.047942278740305,-4.461143984051055,0.47953198510900363,3.052536694996298e-05
19035,0.0002841895730906861,-0.0036438907545044952,6.1667103398973655,-6.061834703675199,0.4303163498493672,0.0001612790211228347
19037,0.0004697954115380969,-0.0067325941844369516,4.449494614834202,-3.571577065666571,0.5251924452170667,5.532332959274653e-06
19039,0.001231017550208168,-0.015415338294063451,3.4596518895269246,-3.549107678059934,0.5832436410971316,4.788366751077879e-07
19041,0.0005151501163656024,-0.006952797896833846,5.22342996182839,-5.311323312899096,0.5590754653660632,1.3826812715436675e-06
19043,0.0003301103261379098,-0.0047372085975964815,4.145684142784583,-3.574133534041146,0.5611564848505421,1.265132407702446e-06
19045,0.0,-0.0061576685838892805,4.037913798756799,-3.3102003777218836,0.653626693592398,1.4430574068336132e-08
19047,0.000185662408469946,-0.004681606591697493,5.5167067177147935,-4.740107888548876,0.28117827467741685,0.010372602408418937
19049,0.0,-0.005062574889819068,2.3580954627506836,-2.139563757572455,0.34845829575549536,0.0018352104639371924
19051,0.00047887348554204195,-0.012452541539252064,0.36115254526057905,-0.7694663441725489,0.43927306840978464,0.00012060769832404433
19053,0.0009503152062573944,-0.013962553040678078,3.898955467353264,-3.809587359098862,0.6127650508119014,1.1960164721717647e-07
19055,0.0002748106604211631,-0.00530949988846701,5.076513263823091,-4.321931855056982,0.6703467460295509,5.629464997760456e-09
19057,0.00010647904300852734,-0.006051486509938781,2.284861748134759,-2.013472079010947,0.51125137760758,9.491855097840898e-06
19059,0.0004340177978336128,-0.005724903710402462,5.987293081092984,-6.185402265616402,0.507649564922608,1.0882850051485509e-05
19061,0.00018110887857487233,-0.005202621264438401,4.623359326570337,-3.987525461840748,0.7651866103528799,8.532373519465237e-12
19063,0.0004397836468672294,-0.005842900771652126,5.2867098946250195,-5.557695463277121,0.6162223177762136,1.009353235268684e-07
19065,0.0003150335818224526,-0.003668128758476193,4.166568969397334,-3.4544148006986224,0.47640812299733015,3.4101632875184954e-05
19067,0.0004675115357167758,-0.007603992890264985,3.3441191771623395,-2.814316096499321,0.45528335938003717,7.079419989611775e-05
19069,0.0,-0.0017633615799177115,4.1226494585194295,-3.7873138700785627,0.5068447350273559,1.1218870155282466e-05
19071,0.00044808482547559447,-0.004942712248400067,3.0467093144505495,-2.980170225321461,0.24378243233826136,0.024749328042486085
19073,0.0,-0.004579014468767214,3.5867980519995477,-3.3402649764109826,0.2660091126056594,0.014875124778961612
19075,0.0,-0.0019619724551225913,3.5305117893498736,-2.9644800313112203,0.5871575235559344,4.0082030487943524e-07
19077,0.00017361492713096865,-0.005435550436143119,2.3529824649386537,-2.1761702054171006,0.28656952062516194,0.009101603550339506
19079,7.166886594754511e-05,-0.005187060122905236,3.297116500249539,-3.111409331577792,0.5951123477308884,2.776870190263144e-07
19081,0.00015871338780958647,-0.003306968354238352,4.079883860493874,-3.852545527844932,0.3556708436031528,0.0015037669676076458
19083,0.0,-0.003273222478269141,3.622200599882016,-3.1185626702714355,0.6020439667906423,2.0042361113384808e-07
19085,0.00021482935423307791,-0.005788646104980679,3.134738164600319,-2.873328781602419,0.29854131165892206,0.006775234769276773
19087,0.00039878352850152503,-0.007282330821085679,2.8185847084163496,-2.509031235233194,0.5247516980805826,5.629032153486712e-06
19089,0.0009686796552178937,-0.012329709267046648,2.484995658929787,-2.260375543668185,0.3835445093353781,0.00067831952101556
19091,0.00010477678655792448,-0.0037427542396034417,3.4192527255103955,-3.401278513190391,0.6195192259176079,8.57267706483113e-08
19093,0.0001335645666545645,-0.0030805746521476393,6.80651429268598,-6.268352931370049,0.4306878747843138,0.000159363186499857
19095,0.00021729842502121009,-0.009762251762481048,3.316556750487852,-2.815870455302884,0.6909020959729838,1.6497550181634165e-09
19097,0.0,-0.0066388076235986675,5.259071712577331,-4.24836884908933,0.7001986501521289,9.208890942340612e-10
19099,0.0,-0.006061999250903741,1.3883534772828237,-1.3627347975282764,0.4664476512562411,4.831588020337507e-05
19101,0.00050104308899969,-0.009549424395262613,2.0173334035126014,-2.039983084064968,0.5203286116347569,6.691743890691385e-06
19103,0.00013133932598154445,-0.006328802844838385,3.9467008148371523,-3.265250636303205,0.6872944071218827,2.058615435892043e-09
19105,4.0683841355413e-05,-0.006023017670774521,5.22872384866489,-4.315317483074459,0.7292366421080563,1.3119606291034112e-10
19107,0.00030581023509733044,-0.00999634112335424,3.1639530566933654,-2.813322956000044,0.6085957705230305,1.4645212318339175e-07
19109,9.357589836864171e-05,-0.003135273094505151,3.513281127893081,-3.6158526294598943,0.5350563424335788,3.7367094934321966e-06
19111,0.00022321511718896724,-0.009635619923546229,3.0167494335753444,-2.726101673524237,0.46476872677223524,5.1201882556891216e-05
19113,0.0,-0.0066921026408658145,4.551055565310226,-3.749216200023716,0.7200682221354355,2.4820138222419207e-10
19115,1.529024050489988e-05,-0.00539543358228998,3.036601957126287,-2.406978091862656,0.5209062099725913,6.5429577582515994e-06
19117,0.0007414579897951855,-0.012750220787891961,2.800431598811681,-3.0211923976878596,0.5798868512145361,5.569581393324904e-07
19119,0.0004808378715191277,-0.007281113385322689,5.218036640201074,-5.389153937817545,0.5621461183314462,1.2126006826026751e-06
19121,0.00019488976454763338,-0.008074768093948215,2.077377515763828,-2.1576779193481306,0.40352836275333837,0.00037313506321598114
19123,0.00015326132317833833,-0.008387972007111388,1.9510417831595261,-1.9680661471098855,0.5213331526125597,6.434988794156187e-06
19125,0.0,-0.008397522379278436,0.16112652458317472,-0.8616762929775139,0.32224050612945043,0.0037010575340906166
19127,0.0,-0.005006080566816178,2.237900859390654,-1.9784910535596254,0.36859139364923954,0.0010452200095270958
19129,0.0005314530889569765,-0.004313240944796481,4.029601997294414,-3.6854042456106404,0.2693516855377752,0.013751731034804149
19131,0.0007615135812633565,-0.012030579656750058,1.9635564888655694,-1.8141735872892362,0.38031602430482647,0.0007454770825058346
19133,0.00034935619968992057,-0.005783056794262339,5.595333239312118,-5.3532263393662705,0.33230451245137305,0.0028390798054755296
19135,0.0008517709428640673,-0.01214207704213251,1.862156463065417,-2.21965234231002,0.5504638940211899,1.9877285686413106e-06
19137,0.0007946667906575434,-0.007588081596238978,2.4366151150684665,-2.2921878211881865,0.4070309959871097,0.00033521286810542645
19139,0.0,-0.004433938575984252,3.4161757384829445,-2.812670744066266,0.5729631544618128,7.576421371064348e-07
19141,0.0003057009627612063,-0.0030650641929499396,5.242337487293845,-5.462783137692376,0.40533666358045806,0.0003530823437888304
19143,0.0006880211092491467,-0.006533512661256815,4.385975973344195,-4.606408227117989,0.4721462137699233,3.9619389802561805e-05
19145,0.0007896055708519231,-0.008798112260606615,2.915227202081602,-2.6487332505600913,0.46159248799506214,5.711003270721454e-05
19147,0.00021284638626585374,-0.004788002488588762,3.9904136024405497,-4.135492174780484,0.5544059822473647,1.68500410079913e-06
19149,0.00032345600766132504,-0.00701083669811858,4.754175152191078,-4.652235867517327,0.4607186532994102,5.8844441304530314e-05
19151,0.0002650985646368036,-0.005552152307114341,4.210031206434536,-4.250825295917936,0.5501920637463368,2.0103897923276697e-06
19153,0.0,-0.0052481307424649525,1.6954167859360845,-1.649109902502188,0.5028399370385248,1.3041170262967068e-05
19155,0.000835615105915586,-0.006469407383505027,4.482659388815347,-3.838079297134607,0.36057086402331084,0.0013113812527207312
19157,9.744083769260445e-05,-0.007147050713557586,2.5875052818513566,-2.2675418828443767,0.6710473805208192,5.40592765108349e-09
19159,0.0010535598595266646,-0.014982469206059558,2.710070484576046,-2.842133105564698,0.5986162332598794,2.35665595167125e-07
19161,0.00019242145393757443,-0.003998066228569448,7.253660041192068,-6.491474923370525,0.5440934824380972,2.587639140916926e-06
19163,8.044306282877205e-05,-0.005209969835775484,2.4988476058840523,-2.1318847703950077,0.510869610782946,9.630940656893328e-06
19165,0.00013906722478425945,-0.00551479733378334,3.0295038713038887,-2.567059978759234,0.2820764102725466,0.010150126558342635
19167,8.580150724930696e-05,-0.004843937035261819,6.217222323654301,-6.419294346507996,0.530490502375012,4.485938219565833e-06
19169,0.0,-0.00527918893950809,2.2115343604395323,-2.1468639222974955,0.3182590425600095,0.004104642922818477
19171,0.0,-0.002504623224857154,2.4713880275361393,-2.0744091691296207,0.5400470324084539,3.0533433478612346e-06
19173,0.0014765655035119158,-0.015486871798366095,1.202048663428112,-1.4573873066186693,0.6003273077983046,2.1739983263812702e-07
19175,0.0006028298158803253,-0.010663528729263811,2.2665600701010016,-2.3912209553532757,0.448830806794804,8.79344133854283e-05
19177,0.00012269492092841633,-0.010406386157918744,1.4443638803010772,-1.6017982920376657,0.48311635389843866,2.6857105191288928e-05
19179,0.0006253200635015328,-0.009971222052915741,1.6788511092371028,-1.7242821938569828,0.5093942254199494,1.0186701441477009e-05
19181,9.735148107296456e-05,-0.007998695559053467,1.0821573104097124,-1.5700343280313112,0.3956603840435531,0.0004734421886369658
19183,0.0003029774262199138,-0.007070492768160534,3.3497456851140814,-2.861277416270772,0.6221153065168828,7.530301858943241e-08
19185,0.001107513597974229,-0.014674949806585113,3.840554085854644,-3.959965061531464,0.5879380553278939,3.867710332218287e-07
19187,0.0,-0.003872303704757894,3.2712021864462293,-3.1683391511970074,0.5664313233449493,1.0079770505626068e-06
19189,0.00018354795386890823,-0.0047467687955106775,4.231718924436625,-4.10323637854227,0.3971708608541409,0.0004524171683186406
19191,0.0007120968781333073,-0.008264240897628726,2.3963871516652966,-2.104132946798598,0.48319030402166296,2.678598312947854e-05
19193,0.00028248085203339603,-0.00584898546683367,5.21923808217173,-5.002512136998512,0.37753850898866526,0.0008081718899840112
19195,0.0003738505956947364,-0.0065505090466488995,3.450839320947678,-3.2394177286321564,0.38800808970894396,0.0005947395981258186
19197,0.00011089476071250523,-0.0028901821041825483,3.7619697325072226,-3.577616625777498,0.4875527479691394,2.289017087507894e-05
20001,0.00017291647702419403,-0.004171519559712367,0.31843523929704753,-0.0,0.3275266267265218,0.00322195036010488
20003,0.0011375078069876677,-0.008730894499385324,0.013472246103501567,-0.0,0.5858996524878399,4.244797823508804e-07
20005,0.0010232069423637233,-0.00911623709190753,0.23511352765174703,-0.0,0.5509593187351329,1.9470455637684863e-06
20007,0.0,-0.0015916362097432434,4.081942149532851,-3.902780142941889,0.09397805205742815,0.4271218125281536
20009,0.0,-0.0030999807474256795,2.142519407399389,-2.690978246476226,0.15289807391859345,0.15660067394744814
20011,0.00108803011667468,-0.006359907893652864,0.12049209216738188,-0.0,0.43467236023741407,0.0001401149309776741
20013,0.0009317449665399394,-0.009270658762276196,0.36531761294575166,-0.0,0.5371030740722458,3.440646713236641e-06
20015,0.0007168674287501914,-0.00305898627833763,3.7309491670784403,-2.412839144231292,0.308382630184053,0.006219132985683468
20017,0.001042757153506543,-0.0056874641569431075,0.2984012935049297,-0.0,0.36828439494962506,0.0010544030732500883
20019,0.0006344025871523313,-0.006346785930649041,0.11989984161604321,-0.0,0.44817165804538317,8.988927871503608e-05
20021,0.0010238904333090867,-0.005604260271301765,7.8474637114023285,-5.813229673726645,0.4687954147165826,4.453567547741767e-05
20023,0.0010848317151309602,-0.00344696564945062,1.1566022726038518,-1.177220457136245,0.21774102140856022,0.043667667363873605
20025,0.00023371708222400678,-0.0,3.159193934277807,-3.8179894323635577,0.02355238633528034,0.9237937877937303
20027,0.0,-0.001633500945231701,2.7276257477358916,-2.147336885624738,0.39239922557410434,0.0005219908960532156
20029,0.0003640716178205822,-0.0024531415111250943,3.037995443589043,-2.6555128902655945,0.4085895458673351,0.00031952632344059775
20031,0.0010488029115304988,-0.007717705941464126,0.2338203159377107,-0.0,0.5107377389703717,9.679428602053913e-06
20033,0.0,-0.00023353031537786976,4.865587534748621,-5.289174715222868,0.06606261697626481,0.6397210591479967
20035,0.0003469451674718116,-0.005209166057966181,0.48072394272692215,-0.0,0.38185763302744646,0.0011007981502441286
20037,0.00035392840270226947,-0.005961878027829355,2.347154728123506,-1.5113735893324312,0.4466722580569795,9.448911467393264e-05
20039,0.0005291615135636518,-0.0017940601653375805,1.5000720237864418,-0.7328019167666351,0.16155331718242127,0.1336133037351397
20041,0.0004232244682184436,-0.002296027230904566,5.3015462451891775,-4.203795535584895,0.3508388729350824,0.0017189575134001385
20043,0.00034388117971842914,-0.005943231061687731,0.04233717922774127,-0.0,0.3734624443526463,0.0009091404576258671
20045,0.0010535451454943576,-0.007997538586978103,2.891116319483853,-2.318255584607699,0.6579223344594751,1.1382510491815683e-08
20047,0.0,-0.002892349453758524,10.873587705787612,-13.321013163018677,0.2224773194678925,0.03947375119308398
20049,0.0,-0.0016095800142867215,0.318716133865711,-0.0,0.05828050056477385,0.6733519899765246
20051,4.309738149413461e-05,-0.004891681401221368,5.08181015292306,-6.611240121027592,0.17243954756391222,0.12633469641342535
20053,0.0,-0.00400315521483572,1.9187048708195082,-1.6375509632458707,0.18747795533780842,0.095961438190347
